Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
"When you were down with flu , did n't I do your paperwork on that job in Chevnov ?","When/when/WRB you/you/PRP were/be/VBD down/down/RB with/with/IN flu/flu/NN ,/,/, did/do/VBD n't/not/RB I/I/PRP do/do/VBP your/you/PRP$ paperwork/paperwork/NN on/on/IN that/that/DT job/job/NN in/in/IN Chevnov/Chevnov/NNP ?/?/. ","ROOT (ROOT-0, do-11) advmod (flu-6, When-1) nsubj (flu-6, you-2) cop (flu-6, were-3) advmod (flu-6, down-4) case (flu-6, with-5) advcl:with (do-11, flu-6) punct (flu-6, ,-7) dep (flu-6, did-8) neg (did-8, n't-9) nsubj (do-11, I-10) nmod:poss (paperwork-13, your-12) dobj (do-11, paperwork-13) case (job-16, on-14) det (job-16, that-15) nmod:on (do-11, job-16) case (Chevnov-18, in-17) nmod:in (job-16, Chevnov-18) punct (do-11, ?-19) ",paperwork,13,"nmod:poss (paperwork-13, your-12) dobj (do-11, paperwork-13) ",did n't I do your paperwork on that job in Chevnov,NN,[],do-11,do,VBP,object,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,['your'],[],[],[],[],[],[],[],[],[],singular,linked,plural,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,,,,
"Regan had checked it out , filled out the necessary paperwork , then been fingerprinted .  ''","Regan/Regan/NNP had/have/VBD checked/check/VBN it/it/PRP out/out/RP ,/,/, filled/fill/VBN out/out/IN the/the/DT necessary/necessary/JJ paperwork/paperwork/NN ,/,/, then/then/RB been/be/VBN fingerprinted/fingerprint/VBN ././. ''/''/'' ","ROOT (ROOT-0, checked-3) nsubj (checked-3, Regan-1) aux (checked-3, had-2) dobj (checked-3, it-4) compound:prt (checked-3, out-5) punct (checked-3, ,-6) dep (checked-3, filled-7) case (paperwork-11, out-8) det (paperwork-11, the-9) amod (paperwork-11, necessary-10) nmod:out (filled-7, paperwork-11) punct (checked-3, ,-12) advmod (fingerprinted-15, then-13) auxpass (fingerprinted-15, been-14) advcl (checked-3, fingerprinted-15) punct (checked-3, .-16) punct (checked-3, ''-17) ",paperwork,11,"case (paperwork-11, out-8) det (paperwork-11, the-9) amod (paperwork-11, necessary-10) nmod:out (filled-7, paperwork-11) ",", filled out the necessary paperwork , then been fingerprinted .",NN,[],,,,,[],[],[],,"[('out', 'filled', 7)]",['out'],[],['filled'],['the'],['definite article'],[],[],[],[],[],['necessary'],[0.02625],[0.0375],[0.025],[0.0175],[0.7675],[0.0175],[0.015],[0.0125],[0.025],[0.0],[0.015666666666666666],[0.025583333333333336],[0.015],[],[],[],['out'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"Akfal will go do insurance paperwork for our residency director , Dr. Nordenskirk , for at least the next four hours .","Akfal/Akfal/NNP will/will/MD go/go/VB do/do/VB insurance/insurance/NN paperwork/paperwork/NN for/for/IN our/we/PRP$ residency/residency/NN director/director/NN ,/,/, Dr./Dr./NNP Nordenskirk/Nordenskirk/NNP ,/,/, for/for/IN at/at/IN least/least/JJS the/the/DT next/next/JJ four/four/CD hours/hour/NNS ././. ","ROOT (ROOT-0, go-3) nsubj (go-3, Akfal-1) aux (go-3, will-2) xcomp (go-3, do-4) compound (paperwork-6, insurance-5) dobj (do-4, paperwork-6) case (director-10, for-7) nmod:poss (director-10, our-8) compound (director-10, residency-9) nmod:for (paperwork-6, director-10) punct (director-10, ,-11) compound (Nordenskirk-13, Dr.-12) appos (director-10, Nordenskirk-13) punct (director-10, ,-14) case (hours-21, for-15) case (least-17, at-16) advmod (hours-21, least-17) det (hours-21, the-18) amod (hours-21, next-19) nummod (hours-21, four-20) nmod:for (do-4, hours-21) punct (go-3, .-22) ",paperwork,6,"compound (paperwork-6, insurance-5) dobj (do-4, paperwork-6) nmod:for (paperwork-6, director-10) ","Akfal will go do insurance paperwork for our residency director ,",NN,[],do-4,do,VB,object,[],[],[],,"[('for', 'director', 10)]",['for'],['director'],[],[],[],[],[],[],[],['insurance'],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,,,,
That was standard procedure for any paperwork going up the chain of command .,That/that/DT was/be/VBD standard/standard/JJ procedure/procedure/NN for/for/IN any/any/DT paperwork/paperwork/NN going/go/VBG up/up/RP the/the/DT chain/chain/NN of/of/IN command/command/NN ././. ,"ROOT (ROOT-0, procedure-4) nsubj (procedure-4, That-1) cop (procedure-4, was-2) amod (procedure-4, standard-3) case (paperwork-7, for-5) det (paperwork-7, any-6) nmod:for (procedure-4, paperwork-7) acl (paperwork-7, going-8) compound:prt (going-8, up-9) det (chain-11, the-10) dobj (going-8, chain-11) case (command-13, of-12) nmod:of (chain-11, command-13) punct (procedure-4, .-14) ",paperwork,7,"case (paperwork-7, for-5) det (paperwork-7, any-6) nmod:for (procedure-4, paperwork-7) acl (paperwork-7, going-8) ",was standard procedure for any paperwork going up the chain of,NN,[],,,,,[],[],[],,"[('for', 'procedure', 4)]",['for'],[],['procedure'],['any'],['quantifier'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['for'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,any,non-Denumerator,non quantificational,
"Walt looked him over once more , shook his head again and got his own paperwork out of that rattletrap truck of his .","Walt/Walt/NNP looked/look/VBD him/he/PRP over/over/IN once/once/RB more/more/JJR ,/,/, shook/shake/VBD his/he/PRP$ head/head/NN again/again/RB and/and/CC got/get/VBD his/he/PRP$ own/own/JJ paperwork/paperwork/NN out/out/IN of/of/IN that/that/DT rattletrap/rattletrap/JJ truck/truck/NN of/of/IN his/he/PRP$ ././. ","ROOT (ROOT-0, looked-2) nsubj (looked-2, Walt-1) nsubj (shook-8, Walt-1) nsubj (got-13, Walt-1) dobj (looked-2, him-3) case (more-6, over-4) advmod (more-6, once-5) advcl:over (looked-2, more-6) punct (looked-2, ,-7) conj:and (looked-2, shook-8) nmod:poss (head-10, his-9) dobj (shook-8, head-10) advmod (shook-8, again-11) cc (looked-2, and-12) conj:and (looked-2, got-13) nmod:poss (paperwork-16, his-14) amod (paperwork-16, own-15) dobj (got-13, paperwork-16) compound:prt (got-13, out-17) case (truck-21, of-18) det (truck-21, that-19) amod (truck-21, rattletrap-20) nmod:of (got-13, truck-21) case (his-23, of-22) nmod:of (truck-21, his-23) punct (looked-2, .-24) ",paperwork,16,"nmod:poss (paperwork-16, his-14) amod (paperwork-16, own-15) dobj (got-13, paperwork-16) ",again and got his own paperwork out of that rattletrap truck,NN,[],got-13,get,VBD,object,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],['own'],[0.055],[0.05920833333333333],[0.06],[0.0175],[0.13383333333333333],[0.0225],[0.025],[0.1725],[0.14125],[0.06079166666666666],[0.091375],[0.16104166666666667],[0.0],['his'],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,,,,
You have no idea the kind of paperwork and red tape you have to go through to get somebody onto the base down there .,You/you/PRP have/have/VBP no/no/DT idea/idea/NN the/the/DT kind/kind/NN of/of/IN paperwork/paperwork/NN and/and/CC red/red/JJ tape/tape/NN you/you/PRP have/have/VBP to/to/TO go/go/VB through/through/IN to/to/TO get/get/VB somebody/somebody/NN onto/onto/IN the/the/DT base/base/NN down/down/IN there/there/RB ././. ,"ROOT (ROOT-0, have-2) nsubj (have-2, You-1) neg (idea-4, no-3) dobj (have-2, idea-4) det (kind-6, the-5) nsubj (have-13, kind-6) nsubj:xsubj (go-15, kind-6) case (tape-11, of-7) compound (tape-11, paperwork-8) cc (paperwork-8, and-9) conj:and (paperwork-8, red-10) compound (tape-11, red-10) nmod:of (kind-6, tape-11) dep (tape-11, you-12) acl:relcl (idea-4, have-13) mark (go-15, to-14) xcomp (have-13, go-15) compound:prt (go-15, through-16) mark (get-18, to-17) xcomp (go-15, get-18) dobj (get-18, somebody-19) case (base-22, onto-20) det (base-22, the-21) nmod:onto (get-18, base-22) case (there-24, down-23) advmod (get-18, there-24) punct (have-2, .-25) ",paperwork,8,"compound (tape-11, paperwork-8) cc (paperwork-8, and-9) conj:and (paperwork-8, red-10) ",no idea the kind of paperwork and red tape you have,NN,[],,,,,[],[],[],,[],[],[],[],[],[],"[('and', 'red', 10)]",['and'],[red-10],['tape'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,,,,
Just give me a few weeks to get the paperwork in order . '',Just/just/RB give/give/VB me/I/PRP a/a/DT few/few/JJ weeks/week/NNS to/to/TO get/get/VB the/the/DT paperwork/paperwork/NN in/in/IN order/order/NN ././. ''/''/'' ,"ROOT (ROOT-0, give-2) advmod (give-2, Just-1) dobj (give-2, me-3) det (weeks-6, a-4) amod (weeks-6, few-5) nmod:tmod (give-2, weeks-6) mark (get-8, to-7) acl:to (weeks-6, get-8) det (paperwork-10, the-9) dobj (get-8, paperwork-10) acl (paperwork-10, in-11) mwe (in-11, order-12) punct (give-2, .-13) punct (give-2, ''-14) ",paperwork,10,"det (paperwork-10, the-9) dobj (get-8, paperwork-10) acl (paperwork-10, in-11) ",few weeks to get the paperwork in order . '',NN,[],get-8,get,VB,object,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,"[2, True, False, 1, 0.5, 0] ",False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
I 'll buy my own plane ticket and use vacation time until the paperwork comes through .,I/I/PRP 'll/will/MD buy/buy/VB my/my/PRP$ own/own/JJ plane/plane/NN ticket/ticket/NN and/and/CC use/use/NN vacation/vacation/NN time/time/NN until/until/IN the/the/DT paperwork/paperwork/NN comes/come/VBZ through/through/IN ././. ,"ROOT (ROOT-0, buy-3) nsubj (buy-3, I-1) aux (buy-3, 'll-2) nmod:poss (ticket-7, my-4) amod (ticket-7, own-5) compound (ticket-7, plane-6) dobj (buy-3, ticket-7) cc (ticket-7, and-8) compound (time-11, use-9) compound (time-11, vacation-10) dobj (buy-3, time-11) conj:and (ticket-7, time-11) mark (comes-15, until-12) det (paperwork-14, the-13) nsubj (comes-15, paperwork-14) advcl:until (buy-3, comes-15) nmod (comes-15, through-16) punct (buy-3, .-17) ",paperwork,14,"det (paperwork-14, the-13) nsubj (comes-15, paperwork-14) ",use vacation time until the paperwork comes through .,NN,[],comes-15,come,VBZ,subject,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],until,singular,linked,singular,"[2, False, False, 2, 1.0, 7] ",False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
He thought of all the paperwork an accident would entail and shook his head . '',He/he/PRP thought/think/VBD of/of/IN all/all/PDT the/the/DT paperwork/paperwork/NN an/a/DT accident/accident/NN would/would/MD entail/entail/VB and/and/CC shook/shake/VBD his/he/PRP$ head/head/NN ././. ''/''/'' ,"ROOT (ROOT-0, thought-2) nsubj (thought-2, He-1) nsubj (shook-12, He-1) case (paperwork-6, of-3) det:predet (paperwork-6, all-4) det (paperwork-6, the-5) nmod:of (thought-2, paperwork-6) det (accident-8, an-7) nsubj (entail-10, accident-8) aux (entail-10, would-9) acl:relcl (paperwork-6, entail-10) cc (thought-2, and-11) conj:and (thought-2, shook-12) nmod:poss (head-14, his-13) dobj (shook-12, head-14) punct (thought-2, .-15) punct (thought-2, ''-16) ",paperwork,6,"case (paperwork-6, of-3) det:predet (paperwork-6, all-4) det (paperwork-6, the-5) nmod:of (thought-2, paperwork-6) acl:relcl (paperwork-6, entail-10) ",He thought of all the paperwork an accident would entail and,NN,[],,,,,[],[],[],,"[('of', 'thought', 2)]",['of'],[],['thought'],"['all', 'the']","['quantifier', 'definite article']",[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,,,,
"Black tea and bread and paperwork , the boredom and striplights , all so much not like the peeling back of that wet heavy , cumbersome mattress , in the yard , in the dark .","Black/black/JJ tea/tea/NN and/and/CC bread/bread/NN and/and/CC paperwork/paperwork/NN ,/,/, the/the/DT boredom/boredom/NN and/and/CC striplights/striplight/NNS ,/,/, all/all/DT so/so/RB much/much/JJ not/not/RB like/like/IN the/the/DT peeling/peel/VBG back/back/NN of/of/IN that/that/DT wet/wet/JJ heavy/heavy/NN ,/,/, cumbersome/cumbersome/JJ mattress/mattress/NN ,/,/, in/in/IN the/the/DT yard/yard/NN ,/,/, in/in/IN the/the/DT dark/dark/NN ././. ","ROOT (ROOT-0, tea-2) amod (tea-2, Black-1) cc (tea-2, and-3) conj:and (tea-2, bread-4) cc (bread-4, and-5) conj:and (tea-2, paperwork-6) conj:and (bread-4, paperwork-6) punct (tea-2, ,-7) det (boredom-9, the-8) appos (tea-2, boredom-9) cc (boredom-9, and-10) appos (tea-2, striplights-11) conj:and (boredom-9, striplights-11) punct (boredom-9, ,-12) det (mattress-27, all-13) advmod (much-15, so-14) amod (mattress-27, much-15) neg (back-20, not-16) case (back-20, like-17) det (back-20, the-18) amod (back-20, peeling-19) dep (much-15, back-20) case (heavy-24, of-21) det (heavy-24, that-22) amod (heavy-24, wet-23) nmod:of (back-20, heavy-24) punct (much-15, ,-25) dep (much-15, cumbersome-26) appos (boredom-9, mattress-27) punct (tea-2, ,-28) case (yard-31, in-29) det (yard-31, the-30) nmod:in (tea-2, yard-31) punct (tea-2, ,-32) case (dark-35, in-33) det (dark-35, the-34) nmod:in (tea-2, dark-35) punct (tea-2, .-36) ",paperwork,6,"conj:and (tea-2, paperwork-6) conj:and (bread-4, paperwork-6) ","Black tea and bread and paperwork , the boredom and striplights",NN,[],,,,,[],[],[],,[],[],[],[],[],[],"[('and', 'tea', 2), ('and', 'bread', 4)]","['and', 'and']","[tea-2, bread-4]",[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,,,,
One of the first ways Tom and I figured out the general was headed for a possible deployment was when the paperwork came out .,One/one/CD of/of/IN the/the/DT first/first/JJ ways/way/NNS Tom/Tom/NNP and/and/CC I/I/PRP figured/figure/VBD out/out/RP the/the/DT general/general/NN was/be/VBD headed/head/VBN for/for/IN a/a/DT possible/possible/JJ deployment/deployment/NN was/be/VBD when/when/WRB the/the/DT paperwork/paperwork/NN came/come/VBD out/out/RP ././. ,"ROOT (ROOT-0, was-19) det:qmod (ways-5, One-1) mwe (One-1, of-2) det (ways-5, the-3) amod (ways-5, first-4) nsubj (was-19, ways-5) nsubj (figured-9, Tom-6) cc (Tom-6, and-7) conj:and (Tom-6, I-8) nsubj (figured-9, I-8) acl:relcl (ways-5, figured-9) compound:prt (figured-9, out-10) det (general-12, the-11) nsubjpass (headed-14, general-12) auxpass (headed-14, was-13) ccomp (figured-9, headed-14) case (deployment-18, for-15) det (deployment-18, a-16) amod (deployment-18, possible-17) nmod:for (headed-14, deployment-18) advmod (came-23, when-20) det (paperwork-22, the-21) nsubj (came-23, paperwork-22) advcl (was-19, came-23) compound:prt (came-23, out-24) punct (was-19, .-25) ",paperwork,22,"det (paperwork-22, the-21) nsubj (came-23, paperwork-22) ",possible deployment was when the paperwork came out .,NN,[],came-23,come,VBD,subject,['when'],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
I was at my desk finishing the paperwork for an arrest I 'd made that morning .,I/I/PRP was/be/VBD at/at/IN my/my/PRP$ desk/desk/NN finishing/finish/VBG the/the/DT paperwork/paperwork/NN for/for/IN an/a/DT arrest/arrest/NN I/I/PRP 'd/would/MD made/make/VBN that/that/IN morning/morning/NN ././. ,"ROOT (ROOT-0, desk-5) nsubj (desk-5, I-1) cop (desk-5, was-2) case (desk-5, at-3) nmod:poss (desk-5, my-4) acl (desk-5, finishing-6) det (paperwork-8, the-7) dobj (finishing-6, paperwork-8) case (arrest-11, for-9) det (arrest-11, an-10) nmod:for (paperwork-8, arrest-11) mark (morning-16, arrest-11) nsubj (made-14, I-12) aux (made-14, 'd-13) acl:relcl (arrest-11, made-14) ref (arrest-11, that-15) dep (made-14, morning-16) punct (desk-5, .-17) ",paperwork,8,"det (paperwork-8, the-7) dobj (finishing-6, paperwork-8) nmod:for (paperwork-8, arrest-11) ",at my desk finishing the paperwork for an arrest I 'd,NN,[],finishing-6,finish,VBG,object,[],[],[],,"[('for', 'arrest', 11)]",['for'],['arrest'],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
That would explain why they wanted her here -- the expert witness lined up neatly with the rest of the bureaucratic pawns so necessary to make sure the paperwork .,That/that/DT would/would/MD explain/explain/VB why/why/WRB they/they/PRP wanted/want/VBD her/she/PRP$ here/here/RB --/--/: the/the/DT expert/expert/JJ witness/witness/NN lined/line/VBD up/up/RP neatly/neatly/RB with/with/IN the/the/DT rest/rest/NN of/of/IN the/the/DT bureaucratic/bureaucratic/JJ pawns/pawn/NNS so/so/RB necessary/necessary/JJ to/to/TO make/make/VB sure/sure/JJ the/the/DT paperwork/paperwork/NN ././. ,"ROOT (ROOT-0, explain-3) nsubj (explain-3, That-1) aux (explain-3, would-2) advmod (wanted-6, why-4) nsubj (wanted-6, they-5) advcl (explain-3, wanted-6) dobj (wanted-6, her-7) advmod (wanted-6, here-8) punct (explain-3, ---9) det (witness-12, the-10) amod (witness-12, expert-11) nsubj (lined-13, witness-12) nsubj:xsubj (make-26, witness-12) parataxis (explain-3, lined-13) compound:prt (lined-13, up-14) advmod (rest-18, neatly-15) case (rest-18, with-16) det (rest-18, the-17) nmod:with (lined-13, rest-18) case (pawns-22, of-19) det (pawns-22, the-20) amod (pawns-22, bureaucratic-21) nmod:of (rest-18, pawns-22) advmod (necessary-24, so-23) amod (pawns-22, necessary-24) mark (make-26, to-25) xcomp (lined-13, make-26) amod (paperwork-29, sure-27) det (paperwork-29, the-28) dobj (make-26, paperwork-29) punct (explain-3, .-30) ",paperwork,29,"amod (paperwork-29, sure-27) det (paperwork-29, the-28) dobj (make-26, paperwork-29) ",necessary to make sure the paperwork .,NN,[],make-26,make,VB,object,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],['sure'],[0.07166666666666667],[0.12125],[0.0525],[0.035833333333333335],[0.1275],[0.025],[0.07016666666666667],[0.23],[0.0175],[0.06],[0.06812499999999999],[0.11083333333333333],[0.009625],[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
Which brings us to another plausible theory of the spelling of Centreville -- that the man in charge of the paperwork necessary to incorporate the township with the Commonwealth was inebriated at the time he was filling out all the forms .,Which/which/WDT brings/bring/VBZ us/we/PRP to/to/TO another/another/DT plausible/plausible/JJ theory/theory/NN of/of/IN the/the/DT spelling/spelling/NN of/of/IN Centreville/Centreville/NNP --/--/: that/that/IN the/the/DT man/man/NN in/in/IN charge/charge/NN of/of/IN the/the/DT paperwork/paperwork/NN necessary/necessary/JJ to/to/TO incorporate/incorporate/VB the/the/DT township/township/NN with/with/IN the/the/DT Commonwealth/Commonwealth/NNP was/be/VBD inebriated/inebriate/VBN at/at/IN the/the/DT time/time/NN he/he/PRP was/be/VBD filling/fill/VBG out/out/RP all/all/PDT the/the/DT forms/form/NNS ././. ,"ROOT (ROOT-0, filling-37) nsubj (brings-2, Which-1) advcl (filling-37, brings-2) dobj (brings-2, us-3) case (theory-7, to-4) det (theory-7, another-5) amod (theory-7, plausible-6) nmod:to (brings-2, theory-7) case (spelling-10, of-8) det (spelling-10, the-9) nmod:of (theory-7, spelling-10) case (Centreville-12, of-11) nmod:of (spelling-10, Centreville-12) punct (brings-2, ---13) mark (inebriated-31, that-14) det (man-16, the-15) nsubjpass (inebriated-31, man-16) case (charge-18, in-17) nmod:in (man-16, charge-18) case (paperwork-21, of-19) det (paperwork-21, the-20) nmod:of (charge-18, paperwork-21) amod (paperwork-21, necessary-22) mark (incorporate-24, to-23) xcomp (necessary-22, incorporate-24) det (township-26, the-25) dobj (incorporate-24, township-26) case (Commonwealth-29, with-27) det (Commonwealth-29, the-28) nmod:with (incorporate-24, Commonwealth-29) auxpass (inebriated-31, was-30) dep (brings-2, inebriated-31) case (time-34, at-32) det (time-34, the-33) nmod:at (inebriated-31, time-34) nsubj (filling-37, he-35) aux (filling-37, was-36) compound:prt (filling-37, out-38) det:predet (forms-41, all-39) det (forms-41, the-40) dobj (filling-37, forms-41) punct (filling-37, .-42) ",paperwork,21,"case (paperwork-21, of-19) det (paperwork-21, the-20) nmod:of (charge-18, paperwork-21) amod (paperwork-21, necessary-22) ",man in charge of the paperwork necessary to incorporate the township,NN,[],,,,,[],[],[],,"[('of', 'charge', 18)]",['of'],[],['charge'],['the'],['definite article'],[],[],[],[],[],['necessary'],[0.02625],[0.0375],[0.025],[0.0175],[0.7675],[0.0175],[0.015],[0.0125],[0.025],[0.0],[0.015666666666666666],[0.025583333333333336],[0.015],[],[],[],['of'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"Also he may have been doing this paperwork on Manassas Battlefield as cannonballs whizzed by his ear and craniums exploded their brains all over the side of his face , making it difficult to concentrate .","Also/also/RB he/he/PRP may/may/MD have/have/VB been/be/VBN doing/do/VBG this/this/DT paperwork/paperwork/NN on/on/IN Manassas/Manassas/NNP Battlefield/Battlefield/NNP as/as/IN cannonballs/cannonball/NNS whizzed/whiz/VBN by/by/IN his/he/PRP$ ear/ear/NN and/and/CC craniums/cranium/NNS exploded/explode/VBD their/they/PRP$ brains/brain/NNS all/all/DT over/over/IN the/the/DT side/side/NN of/of/IN his/he/PRP$ face/face/NN ,/,/, making/make/VBG it/it/PRP difficult/difficult/JJ to/to/TO concentrate/concentrate/VB ././. ","ROOT (ROOT-0, doing-6) advmod (doing-6, Also-1) nsubj (doing-6, he-2) aux (doing-6, may-3) aux (doing-6, have-4) aux (doing-6, been-5) det (paperwork-8, this-7) dobj (doing-6, paperwork-8) case (Battlefield-11, on-9) compound (Battlefield-11, Manassas-10) nmod:on (paperwork-8, Battlefield-11) case (cannonballs-13, as-12) nmod:as (doing-6, cannonballs-13) acl (cannonballs-13, whizzed-14) case (ear-17, by-15) nmod:poss (ear-17, his-16) nmod:by (whizzed-14, ear-17) cc (doing-6, and-18) nsubj (exploded-20, craniums-19) conj:and (doing-6, exploded-20) nmod:poss (brains-22, their-21) dobj (exploded-20, brains-22) dep (side-26, all-23) case (side-26, over-24) det (side-26, the-25) nmod:over (exploded-20, side-26) case (face-29, of-27) nmod:poss (face-29, his-28) nmod:of (side-26, face-29) punct (exploded-20, ,-30) advcl (exploded-20, making-31) nsubj (difficult-33, it-32) nsubj:xsubj (concentrate-35, it-32) xcomp (making-31, difficult-33) mark (concentrate-35, to-34) xcomp (difficult-33, concentrate-35) punct (doing-6, .-36) ",paperwork,8,"det (paperwork-8, this-7) dobj (doing-6, paperwork-8) nmod:on (paperwork-8, Battlefield-11) ",may have been doing this paperwork on Manassas Battlefield as cannonballs,NN,[],doing-6,do,VBG,object,['Also'],[],"['may', 'have', 'been']",,"[('on', 'Battlefield', 11)]",['on'],['Battlefield'],[],['this'],['demonstrative'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],may,[],singular,linked,ambiguous,"[2, True, False, 1, 0.5, 0] ",False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,this,non-Denumerator,non quantificational,
