Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
Susan tried not to stare dumbly as Uncle George took her hand and pulled her toward the luggage cart .,Susan/Susan/NNP tried/try/VBD not/not/RB to/to/TO stare/stare/VB dumbly/dumbly/RB as/as/IN Uncle/Uncle/NNP George/George/NNP took/take/VBD her/she/PRP$ hand/hand/NN and/and/CC pulled/pull/VBD her/she/PRP$ toward/toward/IN the/the/DT luggage/luggage/NN cart/cart/NN ././. ,"ROOT (ROOT-0, tried-2) nsubj (tried-2, Susan-1) nsubj:xsubj (stare-5, Susan-1) neg (stare-5, not-3) mark (stare-5, to-4) xcomp (tried-2, stare-5) advmod (stare-5, dumbly-6) mark (took-10, as-7) compound (George-9, Uncle-8) nsubj (took-10, George-9) nsubj (pulled-14, George-9) advcl:as (stare-5, took-10) nmod:poss (hand-12, her-11) dobj (took-10, hand-12) cc (took-10, and-13) advcl:as (stare-5, pulled-14) conj:and (took-10, pulled-14) dobj (pulled-14, her-15) case (cart-19, toward-16) det (cart-19, the-17) compound (cart-19, luggage-18) nmod:toward (pulled-14, cart-19) punct (tried-2, .-20) ",luggage,18,"compound (cart-19, luggage-18) ",and pulled her toward the luggage cart .,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['cart'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2004.txt_1.csv,0,0,0,0,unknown,,,,
"Professor Mbius '' Time Distortion Engine , which occupied most of a luggage car directly behind the tender , was indeed a marvelous and complicated device .","Professor/Professor/NNP Mbius/Mbius/NNP ''/''/'' Time/Time/NNP Distortion/Distortion/NNP Engine/Engine/NNP ,/,/, which/which/WDT occupied/occupy/VBD most/most/JJS of/of/IN a/a/DT luggage/luggage/NN car/car/NN directly/directly/RB behind/behind/IN the/the/DT tender/tender/NN ,/,/, was/be/VBD indeed/indeed/RB a/a/DT marvelous/marvelous/JJ and/and/CC complicated/complicated/JJ device/device/NN ././. ","ROOT (ROOT-0, device-26) compound (Time-4, Professor-1) compound (Time-4, Mbius-2) punct (Time-4, ''-3) nsubj (occupied-9, Time-4) nsubj (device-26, Time-4) compound (Engine-6, Distortion-5) dep (Time-4, Engine-6) punct (Time-4, ,-7) ref (Time-4, which-8) acl:relcl (Time-4, occupied-9) dobj (occupied-9, most-10) case (car-14, of-11) det (car-14, a-12) compound (car-14, luggage-13) nmod:of (most-10, car-14) advmod (tender-18, directly-15) case (tender-18, behind-16) det (tender-18, the-17) nmod:behind (occupied-9, tender-18) punct (Time-4, ,-19) cop (device-26, was-20) advmod (device-26, indeed-21) det (device-26, a-22) amod (device-26, marvelous-23) cc (marvelous-23, and-24) conj:and (marvelous-23, complicated-25) amod (device-26, complicated-25) punct (device-26, .-27) ",luggage,13,"compound (car-14, luggage-13) ",which occupied most of a luggage car directly behind the tender,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['car'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2004.txt_1.csv,0,0,0,0,unknown,,,,
"The luggage was all loaded , the tender had been replenished with wood from the tumble down station , and the conductor was making a final walk back from the engine to the train 's tail . ''","The/the/DT luggage/luggage/NN was/be/VBD all/all/DT loaded/load/VBN ,/,/, the/the/DT tender/tender/NN had/have/VBD been/be/VBN replenished/replenish/VBN with/with/IN wood/wood/NN from/from/IN the/the/DT tumble/tumble/NN down/down/IN station/station/NN ,/,/, and/and/CC the/the/DT conductor/conductor/NN was/be/VBD making/make/VBG a/a/DT final/final/JJ walk/walk/NN back/back/RB from/from/IN the/the/DT engine/engine/NN to/to/TO the/the/DT train/train/NN 's/'s/POS tail/tail/NN ././. ''/''/'' ","ROOT (ROOT-0, loaded-5) det (luggage-2, The-1) nsubjpass (loaded-5, luggage-2) auxpass (loaded-5, was-3) advmod (loaded-5, all-4) punct (replenished-11, ,-6) det (tender-8, the-7) nsubjpass (replenished-11, tender-8) aux (replenished-11, had-9) auxpass (replenished-11, been-10) dep (loaded-5, replenished-11) case (wood-13, with-12) nmod:with (replenished-11, wood-13) case (tumble-16, from-14) det (tumble-16, the-15) nmod:from (replenished-11, tumble-16) case (station-18, down-17) nmod:down (replenished-11, station-18) punct (replenished-11, ,-19) cc (loaded-5, and-20) det (conductor-22, the-21) nsubj (making-24, conductor-22) aux (making-24, was-23) conj:and (loaded-5, making-24) det (walk-27, a-25) amod (walk-27, final-26) dobj (making-24, walk-27) advmod (making-24, back-28) case (engine-31, from-29) det (engine-31, the-30) nmod:from (back-28, engine-31) case (tail-36, to-32) det (train-34, the-33) nmod:poss (tail-36, train-34) case (train-34, 's-35) nmod:to (making-24, tail-36) punct (loaded-5, .-37) punct (loaded-5, ''-38) ",luggage,2,"det (luggage-2, The-1) nsubjpass (loaded-5, luggage-2) ","The luggage was all loaded , the",NN,[],loaded-5,load,VBN,passive,['all'],[],[],,[],[],[],[],['The'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2004.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"Some brought luggage , some did not .","Some/some/DT brought/bring/VBD luggage/luggage/NN ,/,/, some/some/DT did/do/VBD not/not/RB ././. ","ROOT (ROOT-0, did-6) nsubj (brought-2, Some-1) ccomp (did-6, brought-2) dobj (brought-2, luggage-3) punct (did-6, ,-4) nsubj (did-6, some-5) neg (did-6, not-7) punct (did-6, .-8) ",luggage,3,"dobj (brought-2, luggage-3) ","Some brought luggage , some did not .",NN,[],brought-2,bring,VBD,object,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2004.txt_1.csv,0,0,0,0,unknown,,,,
But some of the dinosaurs with luggage picked up their belongings .,But/but/CC some/some/DT of/of/IN the/the/DT dinosaurs/dinosaur/NNS with/with/IN luggage/luggage/NN picked/pick/VBD up/up/RP their/they/PRP$ belongings/belongings/NNS ././. ,"ROOT (ROOT-0, picked-8) cc (picked-8, But-1) det:qmod (dinosaurs-5, some-2) mwe (some-2, of-3) det (dinosaurs-5, the-4) nsubj (picked-8, dinosaurs-5) case (luggage-7, with-6) nmod:with (dinosaurs-5, luggage-7) compound:prt (picked-8, up-9) nmod:poss (belongings-11, their-10) dobj (picked-8, belongings-11) punct (picked-8, .-12) ",luggage,7,"case (luggage-7, with-6) nmod:with (dinosaurs-5, luggage-7) ",some of the dinosaurs with luggage picked up their belongings .,NN,[],,,,,[],[],[],,"[('with', 'dinosaurs', 5)]",['with'],[],['dinosaurs'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['with'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2004.txt_1.csv,0,0,0,0,unknown,,,,
Several more dinosaurs grabbed their luggage .,Several/several/JJ more/more/RBR dinosaurs/dinosaur/NNS grabbed/grab/VBD their/they/PRP$ luggage/luggage/NN ././. ,"ROOT (ROOT-0, grabbed-4) amod (dinosaurs-3, Several-1) amod (dinosaurs-3, more-2) nsubj (grabbed-4, dinosaurs-3) nmod:poss (luggage-6, their-5) dobj (grabbed-4, luggage-6) punct (grabbed-4, .-7) ",luggage,6,"nmod:poss (luggage-6, their-5) dobj (grabbed-4, luggage-6) ",Several more dinosaurs grabbed their luggage .,NN,[],grabbed-4,grab,VBD,object,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,['their'],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2004.txt_1.csv,0,0,0,0,unknown,,,,
"And someday , when everything is just right , they will return with their luggage and their not-so-little-anymore brains .","And/and/CC someday/someday/RB ,/,/, when/when/WRB everything/everything/NN is/be/VBZ just/just/RB right/right/RB ,/,/, they/they/PRP will/will/MD return/return/VB with/with/IN their/they/PRP$ luggage/luggage/NN and/and/CC their/they/PRP$ not-so-little-anymore/not-so-little-anymore/JJ brains/brain/NNS ././. ","ROOT (ROOT-0, return-12) cc (return-12, And-1) advmod (return-12, someday-2) punct (return-12, ,-3) advmod (right-8, when-4) nsubj (right-8, everything-5) cop (right-8, is-6) advmod (right-8, just-7) advcl (return-12, right-8) punct (return-12, ,-9) nsubj (return-12, they-10) aux (return-12, will-11) case (luggage-15, with-13) nmod:poss (luggage-15, their-14) nmod:with (return-12, luggage-15) cc (luggage-15, and-16) nmod:poss (brains-19, their-17) amod (brains-19, not-so-little-anymore-18) nmod:with (return-12, brains-19) conj:and (luggage-15, brains-19) punct (return-12, .-20) ",luggage,15,"case (luggage-15, with-13) nmod:poss (luggage-15, their-14) nmod:with (return-12, luggage-15) cc (luggage-15, and-16) conj:and (luggage-15, brains-19) ",they will return with their luggage and their not-so-little-anymore brains .,NN,[],,,,,[],[],[],,"[('with', 'return', 12)]",['with'],[],['return'],[],[],"[('and', 'brains', 19)]",['and'],[brains-19],[],[],[],,,,,,,,,,,,,,['their'],[],[],['with'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2004.txt_1.csv,0,0,0,0,unknown,,,,
"Yes , I am the Missy , and this is my house , and what - ''  Roger appeared and started down , carrying his luggage .","Yes/yes/UH ,/,/, I/I/PRP am/be/VBP the/the/DT Missy/Missy/NNP ,/,/, and/and/CC this/this/DT is/be/VBZ my/my/PRP$ house/house/NN ,/,/, and/and/CC what/what/WP -/-/: ''/''/'' Roger/Roger/NNP appeared/appear/VBD and/and/CC started/start/VBD down/down/RP ,/,/, carrying/carry/VBG his/he/PRP$ luggage/luggage/NN ././. ","ROOT (ROOT-0, Missy-6) discourse (Missy-6, Yes-1) punct (Missy-6, ,-2) nsubj (Missy-6, I-3) cop (Missy-6, am-4) det (Missy-6, the-5) punct (Missy-6, ,-7) cc (Missy-6, and-8) nsubj (house-12, this-9) cop (house-12, is-10) nmod:poss (house-12, my-11) conj:and (Missy-6, house-12) punct (house-12, ,-13) cc (house-12, and-14) conj:and (Missy-6, what-15) conj:and (house-12, what-15) punct (Missy-6, --16) punct (Missy-6, ''-17) nsubj (appeared-19, Roger-18) nsubj (started-21, Roger-18) parataxis (Missy-6, appeared-19) cc (appeared-19, and-20) parataxis (Missy-6, started-21) conj:and (appeared-19, started-21) compound:prt (started-21, down-22) punct (appeared-19, ,-23) advcl (appeared-19, carrying-24) nmod:poss (luggage-26, his-25) dobj (carrying-24, luggage-26) punct (Missy-6, .-27) ",luggage,26,"nmod:poss (luggage-26, his-25) dobj (carrying-24, luggage-26) ","started down , carrying his luggage .",NN,[],carrying-24,carry,VBG,object,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,['his'],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2004.txt_1.csv,0,0,0,0,unknown,,,,
At some point an ancient Mercedes cab pulled up outside and the driver came to the door and he and Roger carried the luggage and loose clothing down and put it all in the trunk .,At/at/IN some/some/DT point/point/NN an/a/DT ancient/ancient/JJ Mercedes/Mercedes/NNP cab/cab/NN pulled/pull/VBD up/up/RP outside/outside/JJ and/and/CC the/the/DT driver/driver/NN came/come/VBD to/to/TO the/the/DT door/door/NN and/and/CC he/he/PRP and/and/CC Roger/Roger/NNP carried/carry/VBD the/the/DT luggage/luggage/NN and/and/CC loose/loose/JJ clothing/clothing/NN down/down/RB and/and/CC put/put/VB it/it/PRP all/all/DT in/in/IN the/the/DT trunk/trunk/NN ././. ,"ROOT (ROOT-0, pulled-8) case (point-3, At-1) det (point-3, some-2) nmod:at (pulled-8, point-3) det (cab-7, an-4) amod (cab-7, ancient-5) compound (cab-7, Mercedes-6) nsubj (pulled-8, cab-7) compound:prt (pulled-8, up-9) advmod (pulled-8, outside-10) cc (pulled-8, and-11) det (driver-13, the-12) nsubj (came-14, driver-13) conj:and (pulled-8, came-14) case (door-17, to-15) det (door-17, the-16) nmod:to (came-14, door-17) cc (pulled-8, and-18) nsubj (carried-22, he-19) nsubj (put-30, he-19) cc (he-19, and-20) conj:and (he-19, Roger-21) nsubj (carried-22, Roger-21) conj:and (pulled-8, carried-22) det (clothing-27, the-23) compound (clothing-27, luggage-24) cc (luggage-24, and-25) conj:and (luggage-24, loose-26) compound (clothing-27, loose-26) dobj (carried-22, clothing-27) advmod (carried-22, down-28) cc (carried-22, and-29) conj:and (pulled-8, put-30) conj:and (carried-22, put-30) dobj (put-30, it-31) dep (trunk-35, all-32) case (trunk-35, in-33) det (trunk-35, the-34) nmod:in (put-30, trunk-35) punct (pulled-8, .-36) ",luggage,24,"compound (clothing-27, luggage-24) cc (luggage-24, and-25) conj:and (luggage-24, loose-26) ",he and Roger carried the luggage and loose clothing down and,NN,[],,,,,[],[],[],,[],[],[],[],[],[],"[('and', 'loose', 26)]",['and'],[loose-26],['clothing'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2004.txt_1.csv,0,0,0,0,unknown,,,,
DOROTHY : Then who 'll lug our luggage ?,DOROTHY/DOROTHY/NNP :/:/: Then/then/RB who/who/WP 'll/will/MD lug/lug/VB our/we/PRP$ luggage/luggage/NN ?/?/. ,"ROOT (ROOT-0, DOROTHY-1) punct (DOROTHY-1, :-2) advmod (who-4, Then-3) nsubj (lug-6, who-4) aux (lug-6, 'll-5) dep (DOROTHY-1, lug-6) nmod:poss (luggage-8, our-7) dobj (lug-6, luggage-8) punct (DOROTHY-1, ?-9) ",luggage,8,"nmod:poss (luggage-8, our-7) dobj (lug-6, luggage-8) ",Then who 'll lug our luggage ?,NN,[],lug-6,lug,VB,object,[],[],"[""'ll""]",,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,['our'],[],[],[],[],[],[],[],'ll,[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2004.txt_1.csv,0,0,0,0,unknown,,,,
Photograph DJ ( Bow Wow ) gets ready to help his mom with her luggage .,Photograph/Photograph/NNP DJ/DJ/NNP -LRB-/-lrb-/-LRB- Bow/Bow/NNP Wow/wow/UH -RRB-/-rrb-/-RRB- gets/get/VBZ ready/ready/JJ to/to/TO help/help/VB his/he/PRP$ mom/mom/NN with/with/IN her/she/PRP$ luggage/luggage/NN ././. ,"ROOT (ROOT-0, gets-7) compound (DJ-2, Photograph-1) nsubj (gets-7, DJ-2) punct (DJ-2, (-3) dep (Wow-5, Bow-4) nmod (DJ-2, Wow-5) punct (DJ-2, )-6) xcomp (gets-7, ready-8) mark (help-10, to-9) xcomp (ready-8, help-10) nmod:poss (mom-12, his-11) dobj (help-10, mom-12) case (luggage-15, with-13) nmod:poss (luggage-15, her-14) nmod:with (help-10, luggage-15) punct (gets-7, .-16) ",luggage,15,"case (luggage-15, with-13) nmod:poss (luggage-15, her-14) nmod:with (help-10, luggage-15) ",help his mom with her luggage .,NN,[],,,,,[],[],[],,"[('with', 'help', 10)]",['with'],[],['help'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,['her'],[],[],['with'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2004.txt_1.csv,0,0,0,0,unknown,,,,
Let 's load the luggage and drive to Mom 's house .,Let/let/VB 's/'s/PRP load/load/VB the/the/DT luggage/luggage/NN and/and/CC drive/drive/NN to/to/TO Mom/mom/NN 's/'s/POS house/house/NN ././. ,"ROOT (ROOT-0, Let-1) nsubj (load-3, 's-2) ccomp (Let-1, load-3) det (luggage-5, the-4) dobj (load-3, luggage-5) cc (luggage-5, and-6) dobj (load-3, drive-7) conj:and (luggage-5, drive-7) case (house-11, to-8) nmod:poss (house-11, Mom-9) case (Mom-9, 's-10) nmod:to (load-3, house-11) punct (Let-1, .-12) ",luggage,5,"det (luggage-5, the-4) dobj (load-3, luggage-5) cc (luggage-5, and-6) conj:and (luggage-5, drive-7) ",Let 's load the luggage and drive to Mom 's,NN,[],load-3,load,VB,object,[],[],[],,[],[],[],[],['the'],['definite article'],"[('and', 'drive', 7)]",['and'],[drive-7],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2004.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"Her luggage was waiting , ready to go .","Her/she/PRP$ luggage/luggage/NN was/be/VBD waiting/wait/VBG ,/,/, ready/ready/JJ to/to/TO go/go/VB ././. ","ROOT (ROOT-0, waiting-4) nmod:poss (luggage-2, Her-1) nsubj (waiting-4, luggage-2) aux (waiting-4, was-3) punct (waiting-4, ,-5) xcomp (waiting-4, ready-6) mark (go-8, to-7) xcomp (ready-6, go-8) punct (waiting-4, .-9) ",luggage,2,"nmod:poss (luggage-2, Her-1) nsubj (waiting-4, luggage-2) ","Her luggage was waiting , ready to",NN,[],waiting-4,wait,VBG,subject,[],[],['was'],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,['Her'],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2004.txt_1.csv,0,0,0,0,unknown,,,,
"He moved past redcaps wheeling luggage carts , keeping his eye on the escalator .","He/he/PRP moved/move/VBD past/past/JJ redcaps/redcap/NNS wheeling/wheeling/NN luggage/luggage/NN carts/cart/NNS ,/,/, keeping/keep/VBG his/he/PRP$ eye/eye/NN on/on/IN the/the/DT escalator/escalator/NN ././. ","ROOT (ROOT-0, moved-2) nsubj (moved-2, He-1) amod (redcaps-4, past-3) nsubj (carts-7, redcaps-4) compound (carts-7, wheeling-5) compound (carts-7, luggage-6) xcomp (moved-2, carts-7) punct (moved-2, ,-8) xcomp (moved-2, keeping-9) nmod:poss (eye-11, his-10) dobj (keeping-9, eye-11) case (escalator-14, on-12) det (escalator-14, the-13) nmod:on (keeping-9, escalator-14) punct (moved-2, .-15) ",luggage,6,"compound (carts-7, luggage-6) ","He moved past redcaps wheeling luggage carts , keeping his eye",NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['carts'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2004.txt_1.csv,0,0,0,0,unknown,,,,
"He chanced a look over his shoulder , could n't see anything at first , finally noticed a man in a black parka thirty feet to his left , still approaching , but Hammond tripped over a luggage cart and collided with a redcap .","He/he/PRP chanced/chance/VBD a/a/DT look/look/NN over/over/IN his/he/PRP$ shoulder/shoulder/NN ,/,/, could/could/MD n't/not/RB see/see/VB anything/anything/NN at/at/IN first/first/RB ,/,/, finally/finally/RB noticed/notice/VBD a/a/DT man/man/NN in/in/IN a/a/DT black/black/JJ parka/parka/NN thirty/thirty/CD feet/foot/NNS to/to/TO his/he/PRP$ left/left/NN ,/,/, still/still/RB approaching/approach/VBG ,/,/, but/but/CC Hammond/Hammond/NNP tripped/trip/VBD over/over/IN a/a/DT luggage/luggage/NN cart/cart/NN and/and/CC collided/collide/VBN with/with/IN a/a/DT redcap/redcap/NN ././. ","ROOT (ROOT-0, chanced-2) nsubj (chanced-2, He-1) det (look-4, a-3) dobj (chanced-2, look-4) case (shoulder-7, over-5) nmod:poss (shoulder-7, his-6) nmod:over (chanced-2, shoulder-7) punct (chanced-2, ,-8) aux (see-11, could-9) neg (see-11, n't-10) dep (chanced-2, see-11) dobj (see-11, anything-12) case (first-14, at-13) advcl:at (see-11, first-14) punct (chanced-2, ,-15) advmod (noticed-17, finally-16) dep (chanced-2, noticed-17) det (man-19, a-18) dobj (noticed-17, man-19) case (parka-23, in-20) det (parka-23, a-21) amod (parka-23, black-22) nmod:in (man-19, parka-23) nummod (feet-25, thirty-24) dep (parka-23, feet-25) case (left-28, to-26) nmod:poss (left-28, his-27) nmod:to (noticed-17, left-28) punct (noticed-17, ,-29) advmod (approaching-31, still-30) dep (noticed-17, approaching-31) punct (chanced-2, ,-32) cc (chanced-2, but-33) nsubj (tripped-35, Hammond-34) nsubj (collided-41, Hammond-34) conj:but (chanced-2, tripped-35) case (cart-39, over-36) det (cart-39, a-37) compound (cart-39, luggage-38) nmod:over (tripped-35, cart-39) cc (tripped-35, and-40) conj:but (chanced-2, collided-41) conj:and (tripped-35, collided-41) case (redcap-44, with-42) det (redcap-44, a-43) nmod:with (collided-41, redcap-44) punct (chanced-2, .-45) ",luggage,38,"compound (cart-39, luggage-38) ",but Hammond tripped over a luggage cart and collided with a,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['cart'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2004.txt_1.csv,0,0,0,0,unknown,,,,
I tip the porter five dollars and begin unpacking the leather luggage set .,I/I/PRP tip/tip/VBP the/the/DT porter/porter/NN five/five/CD dollars/dollar/NNS and/and/CC begin/begin/VB unpacking/unpack/VBG the/the/DT leather/leather/NN luggage/luggage/NN set/set/NN ././. ,"ROOT (ROOT-0, tip-2) nsubj (tip-2, I-1) nsubj (begin-8, I-1) det (porter-4, the-3) dobj (tip-2, porter-4) nummod (dollars-6, five-5) dep (porter-4, dollars-6) cc (tip-2, and-7) conj:and (tip-2, begin-8) xcomp (begin-8, unpacking-9) det (set-13, the-10) compound (set-13, leather-11) compound (set-13, luggage-12) dobj (unpacking-9, set-13) punct (tip-2, .-14) ",luggage,12,"compound (set-13, luggage-12) ",and begin unpacking the leather luggage set .,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['set'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2004.txt_1.csv,0,0,0,0,unknown,,,,
"Veronica , whom I met years ago at university while taking a literature course , foisted this luggage on me .","Veronica/Veronica/NNP ,/,/, whom/whom/WP I/I/PRP met/meet/VBD years/year/NNS ago/ago/RB at/at/IN university/university/NN while/while/IN taking/take/VBG a/a/DT literature/literature/NN course/course/NN ,/,/, foisted/foist/VBN this/this/DT luggage/luggage/NN on/on/IN me/I/PRP ././. ","ROOT (ROOT-0, foisted-16) dobj (met-5, Veronica-1) nsubj (foisted-16, Veronica-1) punct (Veronica-1, ,-2) ref (Veronica-1, whom-3) nsubj (met-5, I-4) acl:relcl (Veronica-1, met-5) nmod:tmod (met-5, years-6) advmod (met-5, ago-7) case (university-9, at-8) nmod:at (ago-7, university-9) mark (taking-11, while-10) advcl:while (met-5, taking-11) det (course-14, a-12) compound (course-14, literature-13) dobj (taking-11, course-14) punct (Veronica-1, ,-15) det (luggage-18, this-17) dobj (foisted-16, luggage-18) case (me-20, on-19) nmod:on (luggage-18, me-20) punct (foisted-16, .-21) ",luggage,18,"det (luggage-18, this-17) dobj (foisted-16, luggage-18) nmod:on (luggage-18, me-20) ","literature course , foisted this luggage on me .",NN,[],foisted-16,foist,VBN,object,[],[],[],,"[('on', 'me', 20)]",['on'],['me'],[],['this'],['demonstrative'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2004.txt_1.csv,0,0,0,0,unknown,this,non-Denumerator,non quantificational,
"Between them and their three children , they own four flats , three cars , and at least a dozen sets of luggage .","Between/between/IN them/they/PRP and/and/CC their/they/PRP$ three/three/CD children/child/NNS ,/,/, they/they/PRP own/own/VBP four/four/CD flats/flat/NNS ,/,/, three/three/CD cars/car/NNS ,/,/, and/and/CC at/at/IN least/least/JJS a/a/DT dozen/dozen/NN sets/set/NNS of/of/IN luggage/luggage/NN ././. ","ROOT (ROOT-0, own-9) case (them-2, Between-1) nmod:between (own-9, them-2) cc (them-2, and-3) nmod:poss (children-6, their-4) nummod (children-6, three-5) conj:and (them-2, children-6) nmod:between (own-9, children-6) punct (own-9, ,-7) nsubj (own-9, they-8) nummod (flats-11, four-10) dobj (own-9, flats-11) punct (flats-11, ,-12) nummod (cars-14, three-13) dobj (own-9, cars-14) conj:and (flats-11, cars-14) punct (flats-11, ,-15) cc (flats-11, and-16) case (least-18, at-17) advmod (sets-21, least-18) det (sets-21, a-19) compound (sets-21, dozen-20) dobj (own-9, sets-21) conj:and (flats-11, sets-21) case (luggage-23, of-22) nmod:of (sets-21, luggage-23) punct (own-9, .-24) ",luggage,23,"case (luggage-23, of-22) nmod:of (sets-21, luggage-23) ",least a dozen sets of luggage .,NN,[],,,,,[],[],[],,"[('of', 'sets', 21)]",['of'],[],['sets'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2004.txt_1.csv,0,0,0,0,unknown,,,,
