Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
Roger heard a sound that was unmistakable to someone who had cooked for fourteen years : the rattle of cutlery on stainless steel .,Roger/Roger/NNP heard/hear/VBD a/a/DT sound/sound/NN that/that/WDT was/be/VBD unmistakable/unmistakable/JJ to/to/TO someone/someone/NN who/who/WP had/have/VBD cooked/cook/VBN for/for/IN fourteen/fourteen/CD years/year/NNS :/:/: the/the/DT rattle/rattle/VBP of/of/IN cutlery/cutlery/NN on/on/IN stainless/stainless/JJ steel/steel/NN ././. ,"ROOT (ROOT-0, heard-2) nsubj (heard-2, Roger-1) det (sound-4, a-3) dobj (heard-2, sound-4) nsubj (unmistakable-7, sound-4) ref (sound-4, that-5) cop (unmistakable-7, was-6) acl:relcl (sound-4, unmistakable-7) case (someone-9, to-8) nmod:to (unmistakable-7, someone-9) nsubj (cooked-12, someone-9) ref (someone-9, who-10) aux (cooked-12, had-11) acl:relcl (someone-9, cooked-12) case (years-15, for-13) nummod (years-15, fourteen-14) nmod:for (cooked-12, years-15) punct (heard-2, :-16) nsubj (rattle-18, the-17) parataxis (heard-2, rattle-18) case (cutlery-20, of-19) nmod:of (rattle-18, cutlery-20) case (steel-23, on-21) amod (steel-23, stainless-22) nmod:on (rattle-18, steel-23) punct (heard-2, .-24) ",cutlery,20,"case (cutlery-20, of-19) nmod:of (rattle-18, cutlery-20) ",years : the rattle of cutlery on stainless steel .,NN,[],,,,,[],[],[],,"[('of', 'rattle', 18)]",['of'],[],['rattle'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2000.txt_1.csv,0,0,0,0,unknown,,,,
A rattle of cutlery .,A/a/DT rattle/rattle/VBP of/of/IN cutlery/cutlery/NN ././. ,"ROOT (ROOT-0, rattle-2) nsubj (rattle-2, A-1) case (cutlery-4, of-3) nmod:of (rattle-2, cutlery-4) punct (rattle-2, .-5) ",cutlery,4,"case (cutlery-4, of-3) nmod:of (rattle-2, cutlery-4) ",A rattle of cutlery .,NN,[],,,,,[],[],[],,"[('of', 'rattle', 2)]",['of'],[],['rattle'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2000.txt_1.csv,0,0,0,0,unknown,,,,
"he said , rinsing the rest of the china and cutlery , but she 'd already left the room .","he/he/PRP said/say/VBD ,/,/, rinsing/rinse/VBG the/the/DT rest/rest/NN of/of/IN the/the/DT china/china/NN and/and/CC cutlery/cutlery/NN ,/,/, but/but/CC she/she/PRP 'd/would/MD already/already/RB left/leave/VBD the/the/DT room/room/NN ././. ","ROOT (ROOT-0, said-2) nsubj (said-2, he-1) punct (said-2, ,-3) xcomp (said-2, rinsing-4) det (rest-6, the-5) dobj (rinsing-4, rest-6) case (china-9, of-7) det (china-9, the-8) nmod:of (rest-6, china-9) cc (china-9, and-10) nmod:of (rest-6, cutlery-11) conj:and (china-9, cutlery-11) punct (said-2, ,-12) cc (said-2, but-13) nsubj (left-17, she-14) aux (left-17, 'd-15) advmod (left-17, already-16) conj:but (said-2, left-17) det (room-19, the-18) dobj (left-17, room-19) punct (said-2, .-20) ",cutlery,11,"nmod:of (rest-6, cutlery-11) conj:and (china-9, cutlery-11) ","rest of the china and cutlery , but she 'd already",NN,[],,,,,[],[],[],,"[('of', 'rest', 6)]",['of'],[],['rest'],[],[],"[('and', 'china', 9)]",['and'],[china-9],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2000.txt_1.csv,0,0,0,0,unknown,,,,
"One of the waitresses , heavy , not young , smiling through the beads of sweat on her upper lip , her entire face glowing and red , steaming plates in one hand , cutlery and a paper tablecloth in the other , said a few words he did n't understand and , seeing he did n't , pointed with her chin toward the middle of one of the tables , a chair pulled back from an uncleared place .","One/one/CD of/of/IN the/the/DT waitresses/waitress/NNS ,/,/, heavy/heavy/JJ ,/,/, not/not/RB young/young/JJ ,/,/, smiling/smile/VBG through/through/IN the/the/DT beads/bead/NNS of/of/IN sweat/sweat/NN on/on/IN her/she/PRP$ upper/upper/JJ lip/lip/NN ,/,/, her/she/PRP$ entire/entire/JJ face/face/NN glowing/glowing/JJ and/and/CC red/red/JJ ,/,/, steaming/steam/VBG plates/plate/NNS in/in/IN one/one/CD hand/hand/NN ,/,/, cutlery/cutlery/NN and/and/CC a/a/DT paper/paper/NN tablecloth/tablecloth/NN in/in/IN the/the/DT other/other/JJ ,/,/, said/say/VBD a/a/DT few/few/JJ words/word/NNS he/he/PRP did/do/VBD n't/not/RB understand/understand/VB and/and/CC ,/,/, seeing/see/VBG he/he/PRP did/do/VBD n't/not/RB ,/,/, pointed/point/VBD with/with/IN her/she/PRP$ chin/chin/NN toward/toward/IN the/the/DT middle/middle/NN of/of/IN one/one/CD of/of/IN the/the/DT tables/table/NNS ,/,/, a/a/DT chair/chair/NN pulled/pull/VBD back/back/RB from/from/IN an/a/DT uncleared/uncleared/JJ place/place/NN ././. ","ROOT (ROOT-0, pulled-74) det:qmod (waitresses-4, One-1) mwe (One-1, of-2) det (waitresses-4, the-3) nsubj (said-44, waitresses-4) punct (One-1, ,-5) amod (One-1, heavy-6) punct (One-1, ,-7) neg (young-9, not-8) amod (One-1, young-9) punct (One-1, ,-10) acl (One-1, smiling-11) case (beads-14, through-12) det (beads-14, the-13) nmod:through (smiling-11, beads-14) case (sweat-16, of-15) nmod:of (beads-14, sweat-16) mark (steaming-29, on-17) nmod:poss (lip-20, her-18) amod (lip-20, upper-19) nsubj (steaming-29, lip-20) punct (lip-20, ,-21) nmod:poss (face-24, her-22) amod (face-24, entire-23) appos (lip-20, face-24) amod (face-24, glowing-25) cc (glowing-25, and-26) amod (face-24, red-27) conj:and (glowing-25, red-27) punct (lip-20, ,-28) advcl:on (smiling-11, steaming-29) dobj (steaming-29, plates-30) case (hand-33, in-31) nummod (hand-33, one-32) nmod:in (steaming-29, hand-33) punct (One-1, ,-34) conj:and (One-1, cutlery-35) det:qmod (waitresses-4, cutlery-35) cc (One-1, and-36) det (tablecloth-39, a-37) compound (tablecloth-39, paper-38) conj:and (One-1, tablecloth-39) det:qmod (waitresses-4, tablecloth-39) case (other-42, in-40) det (other-42, the-41) nmod:in (tablecloth-39, other-42) punct (One-1, ,-43) ccomp (pulled-74, said-44) det (words-47, a-45) amod (words-47, few-46) dobj (said-44, words-47) nsubj (understand-51, he-48) nsubj (pointed-59, he-48) aux (understand-51, did-49) neg (understand-51, n't-50) acl:relcl (words-47, understand-51) cc (understand-51, and-52) punct (seeing-54, ,-53) parataxis (understand-51, seeing-54) nsubj (did-56, he-55) ccomp (seeing-54, did-56) neg (did-56, n't-57) punct (seeing-54, ,-58) acl:relcl (words-47, pointed-59) conj:and (understand-51, pointed-59) case (chin-62, with-60) nmod:poss (chin-62, her-61) nmod:with (pointed-59, chin-62) case (middle-65, toward-63) det (middle-65, the-64) nmod:toward (pointed-59, middle-65) case (one-67, of-66) det:qmod (tables-70, one-67) mwe (one-67, of-68) det (tables-70, the-69) nmod (middle-65, tables-70) punct (pulled-74, ,-71) det (chair-73, a-72) nsubj (pulled-74, chair-73) advmod (pulled-74, back-75) case (place-79, from-76) det (place-79, an-77) amod (place-79, uncleared-78) nmod:from (pulled-74, place-79) punct (pulled-74, .-80) ",cutlery,35,"conj:and (One-1, cutlery-35) det:qmod (waitresses-4, cutlery-35) ","plates in one hand , cutlery and a paper tablecloth in",NN,[],,,,,[],[],[],,[],[],[],[],[],[],"[('and', 'One', 1)]",['and'],[One-1],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2001.txt_2.csv,0,0,0,0,unknown,cutlery,Not Applicable,,
When Mrs. O'Dare came in she ate with her fingers until the old woman was on her to use cutlery .,When/when/WRB Mrs./Mrs./NNP O'Dare/O'Dare/NNP came/come/VBD in/in/IN she/she/PRP ate/eat/VBD with/with/IN her/she/PRP$ fingers/finger/NNS until/until/IN the/the/DT old/old/JJ woman/woman/NN was/be/VBD on/on/IN her/she/PRP$ to/to/TO use/use/VB cutlery/cutlery/NN ././. ,"ROOT (ROOT-0, her-17) advmod (came-4, When-1) compound (O'Dare-3, Mrs.-2) nsubj (came-4, O'Dare-3) advcl (her-17, came-4) mark (ate-7, in-5) nsubj (ate-7, she-6) advcl:in (came-4, ate-7) case (fingers-10, with-8) nmod:poss (fingers-10, her-9) nmod:with (ate-7, fingers-10) case (woman-14, until-11) det (woman-14, the-12) amod (woman-14, old-13) nmod:until (ate-7, woman-14) cop (her-17, was-15) case (her-17, on-16) mark (use-19, to-18) xcomp (her-17, use-19) dobj (use-19, cutlery-20) punct (her-17, .-21) ",cutlery,20,"dobj (use-19, cutlery-20) ",was on her to use cutlery .,NN,[],use-19,use,VB,object,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2001.txt_2.csv,0,0,0,0,unknown,,,,
"He did , however , propel himself full force into an unoccupied table , bringing it crashing to the ground , its umbrella , a chair , cutlery , salt and pepper shakers , packets of sugar , and other odds and ends falling on top of him .","He/he/PRP did/do/VBD ,/,/, however/however/RB ,/,/, propel/propel/VB himself/himself/PRP full/full/JJ force/force/NN into/into/IN an/a/DT unoccupied/unoccupied/JJ table/table/NN ,/,/, bringing/bring/VBG it/it/PRP crashing/crash/VBG to/to/TO the/the/DT ground/ground/NN ,/,/, its/its/PRP$ umbrella/umbrella/NN ,/,/, a/a/DT chair/chair/NN ,/,/, cutlery/cutlery/NN ,/,/, salt/salt/NN and/and/CC pepper/pepper/NN shakers/shaker/NNS ,/,/, packets/packet/NNS of/of/IN sugar/sugar/NN ,/,/, and/and/CC other/other/JJ odds/odds/NNS and/and/CC ends/end/VBZ falling/fall/VBG on/on/IN top/top/NN of/of/IN him/he/PRP ././. ","ROOT (ROOT-0, did-2) nsubj (did-2, He-1) punct (did-2, ,-3) advmod (did-2, however-4) punct (did-2, ,-5) ccomp (did-2, propel-6) dep (force-9, himself-7) amod (force-9, full-8) dobj (propel-6, force-9) case (table-13, into-10) det (table-13, an-11) amod (table-13, unoccupied-12) nmod:into (propel-6, table-13) punct (propel-6, ,-14) advcl (propel-6, bringing-15) nsubj (crashing-17, it-16) advcl (bringing-15, crashing-17) case (ground-20, to-18) det (ground-20, the-19) nmod:to (crashing-17, ground-20) punct (ground-20, ,-21) nmod:poss (umbrella-23, its-22) nmod:to (crashing-17, umbrella-23) conj:and (ground-20, umbrella-23) punct (ground-20, ,-24) det (chair-26, a-25) nmod:to (crashing-17, chair-26) conj:and (ground-20, chair-26) punct (ground-20, ,-27) compound (shakers-33, cutlery-28) punct (cutlery-28, ,-29) conj:and (cutlery-28, salt-30) compound (shakers-33, salt-30) cc (cutlery-28, and-31) conj:and (cutlery-28, pepper-32) compound (shakers-33, pepper-32) nmod:to (crashing-17, shakers-33) conj:and (ground-20, shakers-33) punct (ground-20, ,-34) nmod:to (crashing-17, packets-35) conj:and (ground-20, packets-35) case (sugar-37, of-36) nmod:of (packets-35, sugar-37) punct (ground-20, ,-38) cc (ground-20, and-39) amod (odds-41, other-40) nmod:to (crashing-17, odds-41) conj:and (ground-20, odds-41) cc (propel-6, and-42) ccomp (did-2, ends-43) conj:and (propel-6, ends-43) xcomp (ends-43, falling-44) case (him-48, on-45) mwe (on-45, top-46) mwe (on-45, of-47) nmod:on_top_of (falling-44, him-48) punct (did-2, .-49) ",cutlery,28,"compound (shakers-33, cutlery-28) punct (cutlery-28, ,-29) conj:and (cutlery-28, salt-30) cc (cutlery-28, and-31) conj:and (cutlery-28, pepper-32) ","umbrella , a chair , cutlery , salt and pepper shakers",NN,[],,,,,[],[],[],,[],[],[],[],[],[],"[('and', 'salt', 30), ('and', 'pepper', 32)]","['and', 'and']","[salt-30, pepper-32]",['shakers'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2001.txt_2.csv,0,0,0,0,unknown,,,,
Hands rapidly shine silver cutlery .,Hands/hand/NNS rapidly/rapidly/RB shine/shine/VBP silver/silver/NN cutlery/cutlery/NN ././. ,"ROOT (ROOT-0, shine-3) nsubj (shine-3, Hands-1) advmod (shine-3, rapidly-2) compound (cutlery-5, silver-4) dobj (shine-3, cutlery-5) punct (shine-3, .-6) ",cutlery,5,"compound (cutlery-5, silver-4) dobj (shine-3, cutlery-5) ",Hands rapidly shine silver cutlery .,NN,[],shine-3,shine,VBP,object,['rapidly'],[],[],,[],[],[],[],[],[],[],[],[],[],['silver'],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,plural,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2001.txt_2.csv,0,0,0,0,unknown,,,,
"Last of all he took Tolstoy 's sword , adding it to the growing pile of cutlery -- making the Kazaks the largest armed force left , but they were dismounted and separated from the steppe , and not at all likely to run wild .","Last/last/JJ of/of/IN all/all/DT he/he/PRP took/take/VBD Tolstoy/Tolstoy/NNP 's/'s/POS sword/sword/NN ,/,/, adding/add/VBG it/it/PRP to/to/TO the/the/DT growing/grow/VBG pile/pile/NN of/of/IN cutlery/cutlery/NN --/--/: making/make/VBG the/the/DT Kazaks/Kazaks/NNPS the/the/DT largest/largest/JJS armed/armed/JJ force/force/NN left/leave/VBD ,/,/, but/but/CC they/they/PRP were/be/VBD dismounted/dismount/VBN and/and/CC separated/separate/VBN from/from/IN the/the/DT steppe/steppe/NN ,/,/, and/and/CC not/not/RB at/at/IN all/all/DT likely/likely/JJ to/to/TO run/run/VB wild/wild/JJ ././. ","ROOT (ROOT-0, Last-1) case (all-3, of-2) nmod:of (Last-1, all-3) nsubj (took-5, he-4) dep (Last-1, took-5) nmod:poss (sword-8, Tolstoy-6) case (Tolstoy-6, 's-7) dobj (took-5, sword-8) punct (Last-1, ,-9) dep (Last-1, adding-10) dobj (adding-10, it-11) case (pile-15, to-12) det (pile-15, the-13) amod (pile-15, growing-14) nmod:to (adding-10, pile-15) case (cutlery-17, of-16) nmod:of (pile-15, cutlery-17) punct (adding-10, ---18) dep (Last-1, making-19) conj:and (adding-10, making-19) det (Kazaks-21, the-20) dobj (making-19, Kazaks-21) det (force-25, the-22) amod (force-25, largest-23) amod (force-25, armed-24) nsubj (left-26, force-25) dep (making-19, left-26) punct (left-26, ,-27) cc (left-26, but-28) nsubjpass (dismounted-31, they-29) nsubjpass (separated-33, they-29) auxpass (dismounted-31, were-30) dep (making-19, dismounted-31) conj:but (left-26, dismounted-31) cc (dismounted-31, and-32) conj:but (left-26, separated-33) conj:and (dismounted-31, separated-33) case (steppe-36, from-34) det (steppe-36, the-35) nmod:from (dismounted-31, steppe-36) punct (adding-10, ,-37) cc (adding-10, and-38) neg (all-41, not-39) case (all-41, at-40) dep (Last-1, all-41) conj:and (adding-10, all-41) case (all-41, likely-42) mark (run-44, to-43) dep (adding-10, run-44) xcomp (run-44, wild-45) punct (Last-1, .-46) ",cutlery,17,"case (cutlery-17, of-16) nmod:of (pile-15, cutlery-17) ",to the growing pile of cutlery -- making the Kazaks the,NN,[],,,,,[],[],[],,"[('of', 'pile', 15)]",['of'],[],['pile'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2002.txt_1.csv,0,0,0,0,unknown,,,,
"The glasses and cutlery behind her crashed , yet above the din her own cry rang clear . ''","The/the/DT glasses/glass/NNS and/and/CC cutlery/cutlery/NN behind/behind/IN her/she/PRP$ crashed/crash/VBN ,/,/, yet/yet/RB above/above/IN the/the/DT din/din/NN her/she/PRP$ own/own/JJ cry/cry/NN rang/ring/VBD clear/clear/JJ ././. ''/''/'' ","ROOT (ROOT-0, rang-16) det (glasses-2, The-1) nsubj (rang-16, glasses-2) cc (glasses-2, and-3) conj:and (glasses-2, cutlery-4) nsubj (rang-16, cutlery-4) case (crashed-7, behind-5) nmod:poss (crashed-7, her-6) nmod:behind (glasses-2, crashed-7) punct (rang-16, ,-8) advmod (rang-16, yet-9) case (din-12, above-10) det (din-12, the-11) nmod:above (yet-9, din-12) nmod:poss (cry-15, her-13) amod (cry-15, own-14) nsubj (rang-16, cry-15) xcomp (rang-16, clear-17) punct (rang-16, .-18) punct (rang-16, ''-19) ",cutlery,4,"conj:and (glasses-2, cutlery-4) nsubj (rang-16, cutlery-4) ","The glasses and cutlery behind her crashed , yet",NN,[],rang-16,ring,VBD,subject,['yet'],[],[],,[],[],[],[],[],[],"[('and', 'glasses', 2)]",['and'],[glasses-2],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2002.txt_1.csv,0,0,0,0,unknown,,,,
Cutlery and plates clattered in and out of the over -- sized dishwasher .,Cutlery/Cutlery/NNP and/and/CC plates/plate/NNS clattered/clatter/VBN in/in/IN and/and/CC out/out/IN of/of/IN the/the/DT over/over/JJ --/--/: sized/size/VBN dishwasher/dishwasher/NN ././. ,"ROOT (ROOT-0, clattered-4) nsubj (clattered-4, Cutlery-1) cc (Cutlery-1, and-2) conj:and (Cutlery-1, plates-3) nsubj (clattered-4, plates-3) case (and-6, in-5) advmod (clattered-4, and-6) case (and-6, out-7) case (dishwasher-13, of-8) det (dishwasher-13, the-9) amod (dishwasher-13, over-10) punct (sized-12, ---11) dep (over-10, sized-12) nmod:of (clattered-4, dishwasher-13) punct (clattered-4, .-14) ",Cutlery,1,"nsubj (clattered-4, Cutlery-1) cc (Cutlery-1, and-2) conj:and (Cutlery-1, plates-3) ",Cutlery and plates clattered in and,NNP,[],clattered-4,clatter,VBN,subject,['and'],[],[],,[],[],[],[],[],[],"[('and', 'plates', 3)]",['and'],[plates-3],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2002.txt_1.csv,0,0,0,0,unknown,,,,
Cutlery ?,Cutlery/Cutlery/NNP ?/?/. ,"ROOT (ROOT-0, Cutlery-1) punct (Cutlery-1, ?-2) ",Cutlery,1,"ROOT (ROOT-0, Cutlery-1) punct (Cutlery-1, ?-2) ",Cutlery ?,NNP,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2002.txt_1.csv,0,0,0,0,unknown,,,,
"A fine old armoire stood opened at a distance from the wall with everything inside-linen , cutlery , wooden platters , rush baskets-ransacked and tossed round the room .","A/a/DT fine/fine/JJ old/old/JJ armoire/armoire/NN stood/stand/VBD opened/open/VBN at/at/IN a/a/DT distance/distance/NN from/from/IN the/the/DT wall/wall/NN with/with/IN everything/everything/NN inside-linen/inside-linen/NN ,/,/, cutlery/cutlery/NN ,/,/, wooden/wooden/JJ platters/platter/NNS ,/,/, rush/rush/NN baskets-ransacked/baskets-ransacked/JJ and/and/CC tossed/toss/VBD round/round/RB the/the/DT room/room/NN ././. ","ROOT (ROOT-0, stood-5) det (armoire-4, A-1) amod (old-3, fine-2) amod (armoire-4, old-3) nsubj (stood-5, armoire-4) nsubj (tossed-25, armoire-4) dep (stood-5, opened-6) case (distance-9, at-7) det (distance-9, a-8) nmod:at (opened-6, distance-9) case (rush-22, from-10) det (rush-22, the-11) dep (rush-22, wall-12) case (inside-linen-15, with-13) compound (inside-linen-15, everything-14) nmod:with (wall-12, inside-linen-15) punct (inside-linen-15, ,-16) appos (inside-linen-15, cutlery-17) punct (cutlery-17, ,-18) amod (platters-20, wooden-19) appos (cutlery-17, platters-20) punct (cutlery-17, ,-21) nmod:from (distance-9, rush-22) amod (rush-22, baskets-ransacked-23) cc (stood-5, and-24) conj:and (stood-5, tossed-25) advmod (tossed-25, round-26) det (room-28, the-27) nmod:npmod (round-26, room-28) punct (stood-5, .-29) ",cutlery,17,"appos (inside-linen-15, cutlery-17) punct (cutlery-17, ,-18) appos (cutlery-17, platters-20) punct (cutlery-17, ,-21) ","wall with everything inside-linen , cutlery , wooden platters , rush",NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],"['modifier', 'inside-linen', 'modified', 'platters']",['inside-linen'],['platters'],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2004.txt_1.csv,0,0,0,0,unknown,,,,
"The window did not look like a frame for anything but what was really there : a jumbled interior full of dusty knick knacks and tarnished cutlery displayed on wobbly tables , hand-embroidered pillows clashing with couches whose springs corkscrewed through their molding upholstery , racks of smelly fake fur coats , board games missing pieces , and , on every wall , frame after frame holding someone 's attempt to copy life and make art , or failing that , settle for copying art .","The/the/DT window/window/NN did/do/VBD not/not/RB look/look/VB like/like/IN a/a/DT frame/frame/NN for/for/IN anything/anything/NN but/but/CC what/what/WP was/be/VBD really/really/RB there/there/RB :/:/: a/a/DT jumbled/jumbled/JJ interior/interior/JJ full/full/JJ of/of/IN dusty/dusty/JJ knick/knick/NN knacks/knack/NNS and/and/CC tarnished/tarnished/JJ cutlery/cutlery/NN displayed/display/VBD on/on/IN wobbly/wobbly/JJ tables/table/NNS ,/,/, hand-embroidered/hand-embroidered/JJ pillows/pillow/NNS clashing/clash/VBG with/with/IN couches/couch/NNS whose/whose/WP$ springs/spring/NNS corkscrewed/corkscrew/VBD through/through/IN their/they/PRP$ molding/molding/NN upholstery/upholstery/NN ,/,/, racks/rack/NNS of/of/IN smelly/smelly/JJ fake/fake/JJ fur/fur/NN coats/coat/NNS ,/,/, board/board/NN games/game/NNS missing/miss/VBG pieces/piece/NNS ,/,/, and/and/CC ,/,/, on/on/IN every/every/DT wall/wall/NN ,/,/, frame/frame/NN after/after/IN frame/frame/NN holding/hold/VBG someone/someone/NN 's/'s/POS attempt/attempt/NN to/to/TO copy/copy/VB life/life/NN and/and/CC make/make/VB art/art/NN ,/,/, or/or/CC failing/fail/VBG that/that/IN ,/,/, settle/settle/VB for/for/IN copying/copying/NN art/art/NN ././. ","ROOT (ROOT-0, look-5) det (window-2, The-1) nsubj (look-5, window-2) aux (look-5, did-3) neg (look-5, not-4) case (frame-8, like-6) det (frame-8, a-7) nmod:like (look-5, frame-8) case (anything-10, for-9) nmod:for (frame-8, anything-10) cc (was-13, but-11) nsubj (was-13, what-12) parataxis (look-5, was-13) advmod (was-13, really-14) advmod (was-13, there-15) punct (look-5, :-16) det (interior-19, a-17) amod (interior-19, jumbled-18) nsubj (displayed-28, interior-19) case (knacks-24, full-20) case (knacks-24, of-21) amod (knacks-24, dusty-22) compound (knacks-24, knick-23) nmod:of (interior-19, knacks-24) cc (knacks-24, and-25) amod (cutlery-27, tarnished-26) nmod:of (interior-19, cutlery-27) conj:and (knacks-24, cutlery-27) parataxis (look-5, displayed-28) case (tables-31, on-29) amod (tables-31, wobbly-30) nmod:on (displayed-28, tables-31) punct (tables-31, ,-32) amod (pillows-34, hand-embroidered-33) appos (tables-31, pillows-34) ccomp (displayed-28, clashing-35) case (couches-37, with-36) nmod:with (clashing-35, couches-37) dep (corkscrewed-40, whose-38) nsubj (corkscrewed-40, springs-39) dep (couches-37, corkscrewed-40) case (upholstery-44, through-41) nmod:poss (upholstery-44, their-42) compound (upholstery-44, molding-43) nmod:through (corkscrewed-40, upholstery-44) punct (upholstery-44, ,-45) appos (upholstery-44, racks-46) case (coats-51, of-47) amod (fake-49, smelly-48) amod (coats-51, fake-49) compound (coats-51, fur-50) nmod:of (racks-46, coats-51) punct (upholstery-44, ,-52) compound (games-54, board-53) dobj (corkscrewed-40, games-54) acl (games-54, missing-55) dobj (missing-55, pieces-56) punct (games-54, ,-57) cc (games-54, and-58) punct (wall-62, ,-59) case (wall-62, on-60) det (wall-62, every-61) nmod:on (games-54, wall-62) punct (wall-62, ,-63) dobj (corkscrewed-40, frame-64) conj:and (games-54, frame-64) mark (copy-72, after-65) compound (someone-68, frame-66) amod (someone-68, holding-67) nmod:poss (attempt-70, someone-68) case (someone-68, 's-69) nsubj (copy-72, attempt-70) nsubj (make-75, attempt-70) mark (copy-72, to-71) advcl:to (clashing-35, copy-72) dobj (copy-72, life-73) cc (copy-72, and-74) advcl:to (clashing-35, make-75) conj:and (copy-72, make-75) dobj (make-75, art-76) punct (clashing-35, ,-77) cc (clashing-35, or-78) ccomp (displayed-28, failing-79) conj:or (clashing-35, failing-79) advmod (failing-79, that-80) punct (failing-79, ,-81) ccomp (failing-79, settle-82) case (art-85, for-83) compound (art-85, copying-84) nmod:for (settle-82, art-85) punct (look-5, .-86) ",cutlery,27,"amod (cutlery-27, tarnished-26) nmod:of (interior-19, cutlery-27) conj:and (knacks-24, cutlery-27) ","dusty knick knacks and tarnished cutlery displayed on wobbly tables ,",NN,[],,,,,[],[],[],,"[('of', 'interior', 19)]",['of'],[],['interior'],[],[],"[('and', 'knacks', 24)]",['and'],[knacks-24],[],[],['tarnished'],[0.115],[0.0675],[0.12],[0.0575],[0.095],[0.0225],[0.02625],[0.075],[0.1225],[0.045],[0.11225],[0.13],[0.0115],[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2004.txt_1.csv,0,0,0,0,unknown,,,,
