Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
"Indeed , there was no outstanding artillery general on either side .","Indeed/indeed/RB ,/,/, there/there/EX was/be/VBD no/no/DT outstanding/outstanding/JJ artillery/artillery/NN general/general/NN on/on/IN either/either/DT side/side/NN ././. ","ROOT (ROOT-0, was-4) advmod (was-4, Indeed-1) punct (was-4, ,-2) expl (was-4, there-3) neg (general-8, no-5) amod (general-8, outstanding-6) compound (general-8, artillery-7) nsubj (was-4, general-8) case (side-11, on-9) det (side-11, either-10) nmod:on (general-8, side-11) punct (was-4, .-12) ",artillery,7,"compound (general-8, artillery-7) ",", there was no outstanding artillery general on either side .",NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['general'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2009.txt_2.csv,0,0,0,0,unknown,,,,
"As has been often observed , outcomes were not usually influenced by the intervention of cavalry or even by the effect of artillery .","As/as/IN has/have/VBZ been/be/VBN often/often/RB observed/observe/VBN ,/,/, outcomes/outcome/NNS were/be/VBD not/not/RB usually/usually/RB influenced/influence/VBN by/by/IN the/the/DT intervention/intervention/NN of/of/IN cavalry/cavalry/NN or/or/CC even/even/RB by/by/IN the/the/DT effect/effect/NN of/of/IN artillery/artillery/NN ././. ","ROOT (ROOT-0, influenced-11) mark (observed-5, As-1) aux (observed-5, has-2) auxpass (observed-5, been-3) advmod (observed-5, often-4) advcl:as (influenced-11, observed-5) punct (influenced-11, ,-6) nsubjpass (influenced-11, outcomes-7) auxpass (influenced-11, were-8) neg (influenced-11, not-9) advmod (influenced-11, usually-10) case (intervention-14, by-12) det (intervention-14, the-13) nmod:agent (influenced-11, intervention-14) case (cavalry-16, of-15) nmod:of (intervention-14, cavalry-16) cc (intervention-14, or-17) nmod:agent (influenced-11, even-18) conj:or (intervention-14, even-18) case (effect-21, by-19) det (effect-21, the-20) nmod:by (intervention-14, effect-21) case (artillery-23, of-22) nmod:of (effect-21, artillery-23) punct (influenced-11, .-24) ",artillery,23,"case (artillery-23, of-22) nmod:of (effect-21, artillery-23) ",even by the effect of artillery .,NN,[],,,,,[],[],[],,"[('of', 'effect', 21)]",['of'],[],['effect'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2009.txt_2.csv,0,0,0,0,unknown,,,,
The diminished role of artillery is more difficult to explain .,The/the/DT diminished/diminish/VBN role/role/NN of/of/IN artillery/artillery/NN is/be/VBZ more/more/RBR difficult/difficult/JJ to/to/TO explain/explain/VB ././. ,"ROOT (ROOT-0, difficult-8) det (role-3, The-1) amod (role-3, diminished-2) nsubj (difficult-8, role-3) nsubj:xsubj (explain-10, role-3) case (artillery-5, of-4) nmod:of (role-3, artillery-5) cop (difficult-8, is-6) advmod (difficult-8, more-7) mark (explain-10, to-9) xcomp (difficult-8, explain-10) punct (difficult-8, .-11) ",artillery,5,"case (artillery-5, of-4) nmod:of (role-3, artillery-5) ",The diminished role of artillery is more difficult to explain,NN,[],,,,,[],[],[],,"[('of', 'role', 3)]",['of'],[],['role'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2009.txt_2.csv,0,0,0,0,unknown,,,,
"During the Napoleonic Wars , artillery had dominated battlefields and been widely regarded as the decisive arm .","During/during/IN the/the/DT Napoleonic/Napoleonic/NNP Wars/Wars/NNP ,/,/, artillery/artillery/NN had/have/VBD dominated/dominate/VBN battlefields/battlefield/NNS and/and/CC been/be/VBN widely/widely/RB regarded/regard/VBN as/as/IN the/the/DT decisive/decisive/JJ arm/arm/NN ././. ","ROOT (ROOT-0, dominated-8) case (Wars-4, During-1) det (Wars-4, the-2) compound (Wars-4, Napoleonic-3) nmod:during (dominated-8, Wars-4) punct (dominated-8, ,-5) nsubj (dominated-8, artillery-6) nsubjpass (regarded-13, artillery-6) aux (dominated-8, had-7) dobj (dominated-8, battlefields-9) cc (dominated-8, and-10) auxpass (regarded-13, been-11) advmod (regarded-13, widely-12) conj:and (dominated-8, regarded-13) case (arm-17, as-14) det (arm-17, the-15) amod (arm-17, decisive-16) nmod:as (regarded-13, arm-17) punct (dominated-8, .-18) ",artillery,6,"nsubj (dominated-8, artillery-6) nsubjpass (regarded-13, artillery-6) ","During the Napoleonic Wars , artillery had dominated battlefields and been",NN,[],regarded-13,regard,VBN,passive,['widely'],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2009.txt_2.csv,0,0,0,0,unknown,,,,
"In the United States in 1861 , the Union and Confederate armies suffered from a shortage of field artillery , which was only slowly repaired .","In/in/IN the/the/DT United/United/NNP States/States/NNPS in/in/IN 1861/1861/CD ,/,/, the/the/DT Union/Union/NNP and/and/CC Confederate/confederate/JJ armies/army/NNS suffered/suffer/VBN from/from/IN a/a/DT shortage/shortage/NN of/of/IN field/field/NN artillery/artillery/NN ,/,/, which/which/WDT was/be/VBD only/only/RB slowly/slowly/RB repaired/repair/VBN ././. ","ROOT (ROOT-0, suffered-13) case (States-4, In-1) det (States-4, the-2) compound (States-4, United-3) nmod:in (suffered-13, States-4) case (1861-6, in-5) nmod:in (suffered-13, 1861-6) punct (suffered-13, ,-7) det (Union-9, the-8) nsubj (suffered-13, Union-9) cc (Union-9, and-10) amod (armies-12, Confederate-11) conj:and (Union-9, armies-12) nsubj (suffered-13, armies-12) case (shortage-16, from-14) det (shortage-16, a-15) nmod:from (suffered-13, shortage-16) case (artillery-19, of-17) compound (artillery-19, field-18) nmod:of (shortage-16, artillery-19) nsubjpass (repaired-25, artillery-19) punct (artillery-19, ,-20) ref (artillery-19, which-21) auxpass (repaired-25, was-22) advmod (slowly-24, only-23) advmod (repaired-25, slowly-24) acl:relcl (artillery-19, repaired-25) punct (suffered-13, .-26) ",artillery,19,"case (artillery-19, of-17) compound (artillery-19, field-18) nmod:of (shortage-16, artillery-19) nsubjpass (repaired-25, artillery-19) punct (artillery-19, ,-20) ref (artillery-19, which-21) acl:relcl (artillery-19, repaired-25) ","from a shortage of field artillery , which was only slowly",NN,[],repaired-25,repair,VBN,passive,['slowly'],[],[],,"[('of', 'shortage', 16)]",['of'],[],['shortage'],[],[],[],[],[],[],['field'],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2009.txt_2.csv,0,0,0,0,unknown,,,,
"At Malvern Hill , outside Richmond in 1862 , the Union artillery inflicted very heavy casualties , as the Confederate artillery did at Fredericksburg .","At/at/IN Malvern/Malvern/NNP Hill/Hill/NNP ,/,/, outside/outside/JJ Richmond/Richmond/NNP in/in/IN 1862/1862/CD ,/,/, the/the/DT Union/Union/NNP artillery/artillery/NN inflicted/inflict/VBD very/very/RB heavy/heavy/JJ casualties/casualty/NNS ,/,/, as/as/IN the/the/DT Confederate/confederate/JJ artillery/artillery/NN did/do/VBD at/at/IN Fredericksburg/Fredericksburg/NNP ././. ","ROOT (ROOT-0, inflicted-13) case (Richmond-6, At-1) compound (Richmond-6, Malvern-2) compound (Richmond-6, Hill-3) punct (Richmond-6, ,-4) amod (Richmond-6, outside-5) nmod:at (inflicted-13, Richmond-6) case (1862-8, in-7) nmod:in (Richmond-6, 1862-8) punct (inflicted-13, ,-9) det (artillery-12, the-10) compound (artillery-12, Union-11) nsubj (inflicted-13, artillery-12) advmod (heavy-15, very-14) amod (casualties-16, heavy-15) dobj (inflicted-13, casualties-16) punct (inflicted-13, ,-17) mark (did-22, as-18) det (artillery-21, the-19) amod (artillery-21, Confederate-20) nsubj (did-22, artillery-21) advcl:as (inflicted-13, did-22) case (Fredericksburg-24, at-23) nmod:at (did-22, Fredericksburg-24) punct (inflicted-13, .-25) ",artillery,12,"det (artillery-12, the-10) compound (artillery-12, Union-11) nsubj (inflicted-13, artillery-12) ","in 1862 , the Union artillery inflicted very heavy casualties ,",NN,[],inflicted-13,inflict,VBD,subject,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],['Union'],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,"[3, True, False, 1, 0.3333333333333333, 0] ",False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2009.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"At Malvern Hill , outside Richmond in 1862 , the Union artillery inflicted very heavy casualties , as the Confederate artillery did at Fredericksburg .","At/at/IN Malvern/Malvern/NNP Hill/Hill/NNP ,/,/, outside/outside/JJ Richmond/Richmond/NNP in/in/IN 1862/1862/CD ,/,/, the/the/DT Union/Union/NNP artillery/artillery/NN inflicted/inflict/VBD very/very/RB heavy/heavy/JJ casualties/casualty/NNS ,/,/, as/as/IN the/the/DT Confederate/confederate/JJ artillery/artillery/NN did/do/VBD at/at/IN Fredericksburg/Fredericksburg/NNP ././. ","ROOT (ROOT-0, inflicted-13) case (Richmond-6, At-1) compound (Richmond-6, Malvern-2) compound (Richmond-6, Hill-3) punct (Richmond-6, ,-4) amod (Richmond-6, outside-5) nmod:at (inflicted-13, Richmond-6) case (1862-8, in-7) nmod:in (Richmond-6, 1862-8) punct (inflicted-13, ,-9) det (artillery-12, the-10) compound (artillery-12, Union-11) nsubj (inflicted-13, artillery-12) advmod (heavy-15, very-14) amod (casualties-16, heavy-15) dobj (inflicted-13, casualties-16) punct (inflicted-13, ,-17) mark (did-22, as-18) det (artillery-21, the-19) amod (artillery-21, Confederate-20) nsubj (did-22, artillery-21) advcl:as (inflicted-13, did-22) case (Fredericksburg-24, at-23) nmod:at (did-22, Fredericksburg-24) punct (inflicted-13, .-25) ",artillery,21,"det (artillery-21, the-19) amod (artillery-21, Confederate-20) nsubj (did-22, artillery-21) ","casualties , as the Confederate artillery did at Fredericksburg .",NN,[],did-22,do,VBD,subject,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],['Confederate'],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],as,singular,linked,ambiguous,"[3, True, False, 1, 0.3333333333333333, 0] ",False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2009.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
That could have been avoided had the guns been pushed right forward and maneuvered as horse artillery during fluid moments of the battle .,That/that/DT could/could/MD have/have/VB been/be/VBN avoided/avoid/VBN had/have/VBD the/the/DT guns/gun/NNS been/be/VBN pushed/push/VBN right/right/JJ forward/forward/RB and/and/CC maneuvered/maneuver/VBD as/as/IN horse/horse/NN artillery/artillery/NN during/during/IN fluid/fluid/NN moments/moment/NNS of/of/IN the/the/DT battle/battle/NN ././. ,"ROOT (ROOT-0, avoided-5) nsubjpass (avoided-5, That-1) aux (avoided-5, could-2) aux (avoided-5, have-3) auxpass (avoided-5, been-4) ccomp (avoided-5, had-6) det (guns-8, the-7) dobj (had-6, guns-8) auxpass (pushed-10, been-9) acl (guns-8, pushed-10) xcomp (pushed-10, right-11) advmod (pushed-10, forward-12) cc (had-6, and-13) ccomp (avoided-5, maneuvered-14) conj:and (had-6, maneuvered-14) case (artillery-17, as-15) compound (artillery-17, horse-16) nmod:as (maneuvered-14, artillery-17) case (moments-20, during-18) compound (moments-20, fluid-19) nmod:during (maneuvered-14, moments-20) case (battle-23, of-21) det (battle-23, the-22) nmod:of (moments-20, battle-23) punct (avoided-5, .-24) ",artillery,17,"case (artillery-17, as-15) compound (artillery-17, horse-16) nmod:as (maneuvered-14, artillery-17) ",forward and maneuvered as horse artillery during fluid moments of the,NN,[],,,,,[],[],[],,"[('as', 'maneuvered', 14)]",['as'],[],['maneuvered'],[],[],[],[],[],[],['horse'],[],,,,,,,,,,,,,,[],[],[],['as'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2009.txt_2.csv,0,0,0,0,unknown,,,,
"However , commanders on both sides were reluctant to risk having their valuable guns captured by placing them in exposed positions , and there was also a general shortage of horse artillery .","However/however/RB ,/,/, commanders/commander/NNS on/on/IN both/both/DT sides/side/NNS were/be/VBD reluctant/reluctant/JJ to/to/TO risk/risk/VB having/have/VBG their/they/PRP$ valuable/valuable/JJ guns/gun/NNS captured/capture/VBN by/by/IN placing/place/VBG them/they/PRP in/in/IN exposed/expose/VBN positions/position/NNS ,/,/, and/and/CC there/there/EX was/be/VBD also/also/RB a/a/DT general/general/JJ shortage/shortage/NN of/of/IN horse/horse/NN artillery/artillery/NN ././. ","ROOT (ROOT-0, reluctant-8) advmod (reluctant-8, However-1) punct (reluctant-8, ,-2) nsubj (reluctant-8, commanders-3) nsubj:xsubj (risk-10, commanders-3) case (sides-6, on-4) det (sides-6, both-5) nmod:on (commanders-3, sides-6) cop (reluctant-8, were-7) mark (risk-10, to-9) xcomp (reluctant-8, risk-10) aux (captured-15, having-11) nmod:poss (guns-14, their-12) amod (guns-14, valuable-13) dobj (captured-15, guns-14) xcomp (risk-10, captured-15) mark (placing-17, by-16) advcl:by (captured-15, placing-17) dobj (placing-17, them-18) case (positions-21, in-19) amod (positions-21, exposed-20) nmod:in (placing-17, positions-21) punct (reluctant-8, ,-22) cc (reluctant-8, and-23) expl (was-25, there-24) conj:and (reluctant-8, was-25) advmod (was-25, also-26) det (shortage-29, a-27) amod (shortage-29, general-28) nsubj (was-25, shortage-29) case (artillery-32, of-30) compound (artillery-32, horse-31) nmod:of (shortage-29, artillery-32) punct (reluctant-8, .-33) ",artillery,32,"case (artillery-32, of-30) compound (artillery-32, horse-31) nmod:of (shortage-29, artillery-32) ",a general shortage of horse artillery .,NN,[],,,,,[],[],[],,"[('of', 'shortage', 29)]",['of'],[],['shortage'],[],[],[],[],[],[],['horse'],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2009.txt_2.csv,0,0,0,0,unknown,,,,
"Artillery usually fired at infantry at ranges of 1 , 000 yards , closer if it was using canister , case shot containing packed musket balls , which was very destructive against massed formations of infantry .","Artillery/artillery/NN usually/usually/RB fired/fire/VBD at/at/IN infantry/infantry/NN at/at/IN ranges/range/NNS of/of/IN 1/1/CD ,/,/, 000/000/CD yards/yard/NNS ,/,/, closer/closer/JJR if/if/IN it/it/PRP was/be/VBD using/use/VBG canister/canister/NN ,/,/, case/case/NN shot/shot/NN containing/contain/VBG packed/packed/JJ musket/musket/NN balls/ball/NNS ,/,/, which/which/WDT was/be/VBD very/very/RB destructive/destructive/JJ against/against/IN massed/mass/VBN formations/formation/NNS of/of/IN infantry/infantry/NN ././. ","ROOT (ROOT-0, fired-3) nsubj (fired-3, Artillery-1) advmod (fired-3, usually-2) case (infantry-5, at-4) nmod:at (fired-3, infantry-5) case (ranges-7, at-6) nmod:at (fired-3, ranges-7) case (1-9, of-8) nmod:of (ranges-7, 1-9) punct (1-9, ,-10) nummod (yards-12, 000-11) appos (1-9, yards-12) punct (fired-3, ,-13) advmod (fired-3, closer-14) mark (using-18, if-15) nsubj (using-18, it-16) aux (using-18, was-17) advcl:if (closer-14, using-18) compound (shot-22, canister-19) punct (shot-22, ,-20) dep (shot-22, case-21) dobj (using-18, shot-22) advcl (using-18, containing-23) amod (balls-26, packed-24) compound (balls-26, musket-25) dobj (containing-23, balls-26) nsubj (destructive-31, balls-26) punct (balls-26, ,-27) ref (balls-26, which-28) cop (destructive-31, was-29) advmod (destructive-31, very-30) acl:relcl (balls-26, destructive-31) case (formations-34, against-32) amod (formations-34, massed-33) nmod:against (destructive-31, formations-34) case (infantry-36, of-35) nmod:of (formations-34, infantry-36) punct (fired-3, .-37) ",artillery,1,"nsubj (fired-3, Artillery-1) ",Artillery usually fired at infantry at,NN,[],fired-3,fire,VBD,subject,"['usually', 'closer']",[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2009.txt_2.csv,0,0,0,0,unknown,,,,
Experts conclude that infantry fire rarely forced artillery to retire from its positions and that artillery rarely suffered heavy casualties from rifle fire .,Experts/expert/NNS conclude/conclude/VBP that/that/IN infantry/infantry/JJ fire/fire/NN rarely/rarely/RB forced/force/VBD artillery/artillery/NN to/to/TO retire/retire/VB from/from/IN its/its/PRP$ positions/position/NNS and/and/CC that/that/IN artillery/artillery/NN rarely/rarely/RB suffered/suffer/VBD heavy/heavy/JJ casualties/casualty/NNS from/from/IN rifle/rifle/NN fire/fire/NN ././. ,"ROOT (ROOT-0, conclude-2) nsubj (conclude-2, Experts-1) mark (forced-7, that-3) amod (fire-5, infantry-4) nsubj (forced-7, fire-5) advmod (forced-7, rarely-6) ccomp (conclude-2, forced-7) dobj (forced-7, artillery-8) nsubj:xsubj (retire-10, artillery-8) mark (retire-10, to-9) xcomp (forced-7, retire-10) case (positions-13, from-11) nmod:poss (positions-13, its-12) nmod:from (retire-10, positions-13) cc (forced-7, and-14) mark (suffered-18, that-15) nsubj (suffered-18, artillery-16) advmod (suffered-18, rarely-17) ccomp (conclude-2, suffered-18) conj:and (forced-7, suffered-18) amod (casualties-20, heavy-19) dobj (suffered-18, casualties-20) case (fire-23, from-21) compound (fire-23, rifle-22) nmod:from (suffered-18, fire-23) punct (conclude-2, .-24) ",artillery,8,"dobj (forced-7, artillery-8) nsubj:xsubj (retire-10, artillery-8) ",that infantry fire rarely forced artillery to retire from its positions,NN,[],forced-7,force,VBD,object,['rarely'],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],that,singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2009.txt_2.csv,0,0,0,0,unknown,,,,
Experts conclude that infantry fire rarely forced artillery to retire from its positions and that artillery rarely suffered heavy casualties from rifle fire .,Experts/expert/NNS conclude/conclude/VBP that/that/IN infantry/infantry/JJ fire/fire/NN rarely/rarely/RB forced/force/VBD artillery/artillery/NN to/to/TO retire/retire/VB from/from/IN its/its/PRP$ positions/position/NNS and/and/CC that/that/IN artillery/artillery/NN rarely/rarely/RB suffered/suffer/VBD heavy/heavy/JJ casualties/casualty/NNS from/from/IN rifle/rifle/NN fire/fire/NN ././. ,"ROOT (ROOT-0, conclude-2) nsubj (conclude-2, Experts-1) mark (forced-7, that-3) amod (fire-5, infantry-4) nsubj (forced-7, fire-5) advmod (forced-7, rarely-6) ccomp (conclude-2, forced-7) dobj (forced-7, artillery-8) nsubj:xsubj (retire-10, artillery-8) mark (retire-10, to-9) xcomp (forced-7, retire-10) case (positions-13, from-11) nmod:poss (positions-13, its-12) nmod:from (retire-10, positions-13) cc (forced-7, and-14) mark (suffered-18, that-15) nsubj (suffered-18, artillery-16) advmod (suffered-18, rarely-17) ccomp (conclude-2, suffered-18) conj:and (forced-7, suffered-18) amod (casualties-20, heavy-19) dobj (suffered-18, casualties-20) case (fire-23, from-21) compound (fire-23, rifle-22) nmod:from (suffered-18, fire-23) punct (conclude-2, .-24) ",artillery,16,"nsubj (suffered-18, artillery-16) ",from its positions and that artillery rarely suffered heavy casualties from,NN,[],suffered-18,suffer,VBD,subject,['rarely'],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],that,singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2009.txt_2.csv,0,0,0,0,unknown,,,,
"In those wars , once battle was joined , leaders protected their troops from undue casualties by relying on returning fire , using artillery , or unleashing cavalry to drive the enemy away .","In/in/IN those/those/DT wars/war/NNS ,/,/, once/once/RB battle/battle/NN was/be/VBD joined/join/VBN ,/,/, leaders/leader/NNS protected/protect/VBD their/they/PRP$ troops/troops/NNS from/from/IN undue/undue/JJ casualties/casualty/NNS by/by/IN relying/rely/VBG on/on/IN returning/return/VBG fire/fire/NN ,/,/, using/use/VBG artillery/artillery/NN ,/,/, or/or/CC unleashing/unleash/VBG cavalry/cavalry/NN to/to/TO drive/drive/VB the/the/DT enemy/enemy/NN away/away/RB ././. ","ROOT (ROOT-0, protected-11) case (wars-3, In-1) det (wars-3, those-2) nmod:in (protected-11, wars-3) punct (protected-11, ,-4) advmod (joined-8, once-5) nsubjpass (joined-8, battle-6) auxpass (joined-8, was-7) advcl (protected-11, joined-8) punct (protected-11, ,-9) nsubj (protected-11, leaders-10) nmod:poss (troops-13, their-12) dobj (protected-11, troops-13) case (casualties-16, from-14) amod (casualties-16, undue-15) nmod:from (protected-11, casualties-16) mark (relying-18, by-17) advcl:by (protected-11, relying-18) mark (returning-20, on-19) advcl:on (relying-18, returning-20) dobj (returning-20, fire-21) punct (relying-18, ,-22) advcl:by (protected-11, using-23) conj:or (relying-18, using-23) dobj (using-23, artillery-24) punct (relying-18, ,-25) cc (relying-18, or-26) advcl:by (protected-11, unleashing-27) conj:or (relying-18, unleashing-27) dobj (unleashing-27, cavalry-28) mark (drive-30, to-29) advcl:to (unleashing-27, drive-30) det (enemy-32, the-31) dobj (drive-30, enemy-32) advmod (drive-30, away-33) punct (protected-11, .-34) ",artillery,24,"dobj (using-23, artillery-24) ","on returning fire , using artillery , or unleashing cavalry to",NN,[],using-23,use,VBG,object,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2009.txt_2.csv,0,0,0,0,unknown,,,,
"Ultimately , Civil War battles came to be characterized by heavy rifle fire , by the absence of artillery , and by the prevalence of earthworks .","Ultimately/ultimately/RB ,/,/, Civil/Civil/NNP War/War/NNP battles/battle/NNS came/come/VBD to/to/TO be/be/VB characterized/characterize/VBN by/by/IN heavy/heavy/JJ rifle/rifle/NN fire/fire/NN ,/,/, by/by/IN the/the/DT absence/absence/NN of/of/IN artillery/artillery/NN ,/,/, and/and/CC by/by/IN the/the/DT prevalence/prevalence/NN of/of/IN earthworks/earthwork/NNS ././. ","ROOT (ROOT-0, came-6) advmod (came-6, Ultimately-1) punct (came-6, ,-2) compound (battles-5, Civil-3) compound (battles-5, War-4) nsubj (came-6, battles-5) nsubjpass:xsubj (characterized-9, battles-5) mark (characterized-9, to-7) auxpass (characterized-9, be-8) xcomp (came-6, characterized-9) xcomp (came-6, characterized-9) conj:and (characterized-9, characterized-9) xcomp (came-6, characterized-9) conj:and (characterized-9, characterized-9) case (fire-13, by-10) amod (fire-13, heavy-11) compound (fire-13, rifle-12) nmod:agent (characterized-9, fire-13) punct (fire-13, ,-14) case (absence-17, by-15) det (absence-17, the-16) nmod:by (characterized-9, absence-17) case (artillery-19, of-18) nmod:of (absence-17, artillery-19) punct (fire-13, ,-20) cc (characterized-9, and-21) case (prevalence-24, by-22) det (prevalence-24, the-23) nmod:by (characterized-9, prevalence-24) case (earthworks-26, of-25) nmod:of (prevalence-24, earthworks-26) punct (came-6, .-27) ",artillery,19,"case (artillery-19, of-18) nmod:of (absence-17, artillery-19) ",", by the absence of artillery , and by the prevalence",NN,[],,,,,[],[],[],,"[('of', 'absence', 17)]",['of'],[],['absence'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2009.txt_2.csv,0,0,0,0,unknown,,,,
"It can not be disputed , however , that Civil War battle was very largely battle by rifle , with cavalry playing almost no part in the clash of major armies , and artillery generally fulfilling a subordinate role .","It/it/PRP can/can/MD not/not/RB be/be/VB disputed/dispute/VBN ,/,/, however/however/RB ,/,/, that/that/IN Civil/Civil/NNP War/War/NNP battle/battle/NN was/be/VBD very/very/RB largely/largely/RB battle/battle/NN by/by/IN rifle/rifle/NN ,/,/, with/with/IN cavalry/cavalry/JJ playing/playing/NN almost/almost/RB no/no/DT part/part/NN in/in/IN the/the/DT clash/clash/NN of/of/IN major/major/JJ armies/army/NNS ,/,/, and/and/CC artillery/artillery/NN generally/generally/RB fulfilling/fulfil/VBG a/a/DT subordinate/subordinate/JJ role/role/NN ././. ","ROOT (ROOT-0, disputed-5) nsubjpass (disputed-5, It-1) aux (disputed-5, can-2) neg (disputed-5, not-3) auxpass (disputed-5, be-4) punct (disputed-5, ,-6) advmod (disputed-5, however-7) punct (disputed-5, ,-8) mark (battle-16, that-9) compound (battle-12, Civil-10) compound (battle-12, War-11) nsubj (battle-16, battle-12) cop (battle-16, was-13) advmod (largely-15, very-14) amod (battle-16, largely-15) ccomp (disputed-5, battle-16) case (rifle-18, by-17) nmod:by (battle-16, rifle-18) punct (battle-16, ,-19) case (playing-22, with-20) amod (playing-22, cavalry-21) nmod:with (battle-16, playing-22) advmod (playing-22, almost-23) neg (part-25, no-24) nmod:npmod (almost-23, part-25) case (clash-28, in-26) det (clash-28, the-27) nmod:in (almost-23, clash-28) case (armies-31, of-29) amod (armies-31, major-30) nmod:of (clash-28, armies-31) punct (playing-22, ,-32) cc (playing-22, and-33) nmod:with (battle-16, artillery-34) conj:and (playing-22, artillery-34) advmod (fulfilling-36, generally-35) acl (artillery-34, fulfilling-36) det (role-39, a-37) amod (role-39, subordinate-38) dobj (fulfilling-36, role-39) punct (disputed-5, .-40) ",artillery,34,"nmod:with (battle-16, artillery-34) conj:and (playing-22, artillery-34) acl (artillery-34, fulfilling-36) ","of major armies , and artillery generally fulfilling a subordinate role",NN,[],,,,,[],[],[],,"[('with', 'battle', 16)]",['with'],[],['battle'],[],[],"[('and', 'playing', 22)]",['and'],[playing-22],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2009.txt_2.csv,0,0,0,0,unknown,,,,
