Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
He loves the quality of the merchandise and says the prices ca n't be beat .,He/he/PRP loves/love/VBZ the/the/DT quality/quality/NN of/of/IN the/the/DT merchandise/merchandise/NN and/and/CC says/say/VBZ the/the/DT prices/price/NNS ca/can/MD n't/not/RB be/be/VB beat/beat/VBN ././. ,"ROOT (ROOT-0, loves-2) nsubj (loves-2, He-1) nsubj (says-9, He-1) det (quality-4, the-3) dobj (loves-2, quality-4) case (merchandise-7, of-5) det (merchandise-7, the-6) nmod:of (quality-4, merchandise-7) cc (loves-2, and-8) conj:and (loves-2, says-9) det (prices-11, the-10) nsubjpass (beat-15, prices-11) aux (beat-15, ca-12) neg (beat-15, n't-13) auxpass (beat-15, be-14) ccomp (says-9, beat-15) punct (loves-2, .-16) ",merchandise,7,"case (merchandise-7, of-5) det (merchandise-7, the-6) nmod:of (quality-4, merchandise-7) ",loves the quality of the merchandise and says the prices ca,NN,[],,,,,[],[],[],,"[('of', 'quality', 4)]",['of'],[],['quality'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2009.txt_3.csv,0,0,0,0,unknown,the,non-Denumerator,the,
Many upscale designers hate to see their merchandise wind up at downscale discounters .,Many/many/JJ upscale/upscale/JJ designers/designer/NNS hate/hate/VBP to/to/TO see/see/VB their/they/PRP$ merchandise/merchandise/NN wind/wind/NN up/up/RB at/at/IN downscale/downscale/NN discounters/discounter/NNS ././. ,"ROOT (ROOT-0, hate-4) amod (designers-3, Many-1) amod (designers-3, upscale-2) nsubj (hate-4, designers-3) nsubj:xsubj (see-6, designers-3) mark (see-6, to-5) xcomp (hate-4, see-6) nmod:poss (wind-9, their-7) compound (wind-9, merchandise-8) dobj (see-6, wind-9) advmod (see-6, up-10) case (discounters-13, at-11) compound (discounters-13, downscale-12) nmod:at (up-10, discounters-13) punct (hate-4, .-14) ",merchandise,8,"compound (wind-9, merchandise-8) ",designers hate to see their merchandise wind up at downscale discounters,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['wind'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2009.txt_3.csv,0,0,0,0,unknown,,,,
"He 'll follow # this year by adding the newspaper 's # name to : # a ) A new magazine ; b ) golf-related merchandise ; # c ) the Fox Business Network ( for # example , making it the Wall Street Journal # Network ) ; d ) a chain of law firms that specialize # in bankruptcy protection ; e ) More # than one ; f ) None .","He/he/PRP 'll/will/MD follow/follow/VB #/#/# this/this/DT year/year/NN by/by/IN adding/add/VBG the/the/DT newspaper/newspaper/NN 's/'s/POS #/#/# name/name/NN to/to/TO :/:/: #/#/# a/a/DT -RRB-/-rrb-/-RRB- A/a/DT new/new/JJ magazine/magazine/NN ;/;/: b/b/LS -RRB-/-rrb-/-RRB- golf-related/golf-related/JJ merchandise/merchandise/NN ;/;/: #/#/# c/c/LS -RRB-/-rrb-/-RRB- the/the/DT Fox/Fox/NNP Business/Business/NNP Network/Network/NNP -LRB-/-lrb-/-LRB- for/for/IN #/#/# example/example/NN ,/,/, making/make/VBG it/it/PRP the/the/DT Wall/Wall/NNP Street/Street/NNP Journal/Journal/NNP #/#/# Network/Network/NNP -RRB-/-rrb-/-RRB- ;/;/: d/d/LS -RRB-/-rrb-/-RRB- a/a/DT chain/chain/NN of/of/IN law/law/NN firms/firm/NNS that/that/WDT specialize/specialize/VBP #/#/# in/in/IN bankruptcy/bankruptcy/NN protection/protection/NN ;/;/: e/e/LS -RRB-/-rrb-/-RRB- More/more/RBR #/#/# than/than/IN one/one/CD ;/;/: f/f/LS -RRB-/-rrb-/-RRB- None/none/NN ././. ","ROOT (ROOT-0, follow-3) nsubj (follow-3, He-1) aux (follow-3, 'll-2) dep (year-6, #-4) det (year-6, this-5) nmod:tmod (follow-3, year-6) mark (adding-8, by-7) advcl:by (year-6, adding-8) det (newspaper-10, the-9) nmod:poss (name-13, newspaper-10) case (newspaper-10, 's-11) dep (name-13, #-12) dobj (adding-8, name-13) nmod (adding-8, to-14) punct (year-6, :-15) dep (magazine-21, #-16) dep (magazine-21, a-17) punct (magazine-21, )-18) det (magazine-21, A-19) amod (magazine-21, new-20) parataxis (year-6, magazine-21) punct (magazine-21, ;-22) dep (golf-related-25, b-23) punct (b-23, )-24) dep (magazine-21, golf-related-25) nmod (golf-related-25, merchandise-26) punct (merchandise-26, ;-27) dep (merchandise-26, #-28) dep (#-28, c-29) punct (merchandise-26, )-30) det (Network-34, the-31) compound (Network-34, Fox-32) compound (Network-34, Business-33) dep (merchandise-26, Network-34) punct (example-38, (-35) case (example-38, for-36) dep (example-38, #-37) nmod:for (Network-34, example-38) punct (example-38, ,-39) acl (example-38, making-40) nsubj (Network-47, it-41) det (Network-47, the-42) compound (Network-47, Wall-43) compound (Network-47, Street-44) compound (Network-47, Journal-45) dep (Network-47, #-46) xcomp (making-40, Network-47) punct (example-38, )-48) punct (Network-34, ;-49) dep (chain-53, d-50) punct (d-50, )-51) det (chain-53, a-52) dep (Network-34, chain-53) case (firms-56, of-54) compound (firms-56, law-55) nmod:of (chain-53, firms-56) nsubj (specialize-58, firms-56) ref (firms-56, that-57) acl:relcl (firms-56, specialize-58) dep (protection-62, #-59) case (protection-62, in-60) compound (protection-62, bankruptcy-61) dep (specialize-58, protection-62) punct (protection-62, ;-63) dep (More-66, e-64) punct (e-64, )-65) dep (protection-62, More-66) dep (More-66, #-67) case (one-69, than-68) nmod:than (More-66, one-69) punct (protection-62, ;-70) dep (protection-62, f-71) punct (protection-62, )-72) dobj (specialize-58, None-73) punct (follow-3, .-74) ",merchandise,26,"nmod (golf-related-25, merchandise-26) punct (merchandise-26, ;-27) dep (merchandise-26, #-28) punct (merchandise-26, )-30) dep (merchandise-26, Network-34) ",magazine ; b ) golf-related merchandise ; # c ) the,NN,[],,,,,[],[],[],,"[('', 'golf-related', 25)]",[''],[],['golf-related'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2009.txt_3.csv,0,0,0,0,unknown,,,,
# Helena Greene 's more-cluttered retail store in Harlem holds an eclectic mix of offbeat merchandise from paint-your-own maracas to Finger in the Nose children 's wear .,#/#/# Helena/Helena/NNP Greene/Greene/NNP 's/'s/POS more-cluttered/more-cluttered/JJ retail/retail/JJ store/store/NN in/in/IN Harlem/Harlem/NNP holds/hold/VBZ an/a/DT eclectic/eclectic/JJ mix/mix/NN of/of/IN offbeat/offbeat/JJ merchandise/merchandise/NN from/from/IN paint-your-own/paint-your-own/JJ maracas/maraca/NNS to/to/TO Finger/finger/NN in/in/IN the/the/DT Nose/nose/NN children/child/NNS 's/'s/POS wear/wear/NN ././. ,"ROOT (ROOT-0, holds-10) dep (Greene-3, #-1) compound (Greene-3, Helena-2) nmod:poss (store-7, Greene-3) case (Greene-3, 's-4) amod (store-7, more-cluttered-5) amod (store-7, retail-6) nsubj (holds-10, store-7) case (Harlem-9, in-8) nmod:in (store-7, Harlem-9) det (mix-13, an-11) amod (mix-13, eclectic-12) dobj (holds-10, mix-13) case (merchandise-16, of-14) amod (merchandise-16, offbeat-15) nmod:of (mix-13, merchandise-16) case (maracas-19, from-17) amod (maracas-19, paint-your-own-18) nmod:from (merchandise-16, maracas-19) case (Finger-21, to-20) nmod:to (holds-10, Finger-21) case (wear-27, in-22) det (children-25, the-23) compound (children-25, Nose-24) nmod:poss (wear-27, children-25) case (children-25, 's-26) nmod:in (Finger-21, wear-27) punct (holds-10, .-28) ",merchandise,16,"case (merchandise-16, of-14) amod (merchandise-16, offbeat-15) nmod:of (mix-13, merchandise-16) nmod:from (merchandise-16, maracas-19) ",an eclectic mix of offbeat merchandise from paint-your-own maracas to Finger,NN,[],,,,,[],[],[],,"[('of', 'mix', 13), ('from', 'maracas', 19)]","['of', 'from']",['maracas'],['mix'],[],[],[],[],[],[],[],['offbeat'],[0.09583333333333333],[0.071875],[0.25666666666666665],[0.0225],[0.02],[0.0325],[0.05],[0.04],[0.1575],[0.043125],[0.12875],[0.07625],[0.005],[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2009.txt_3.csv,0,0,0,0,unknown,,,,
"David Beckham combined the two in a complex , $250 million deal with Major League Soccer and its Los Angeles Galaxy franchise that involves salary , royalties and merchandise .","David/David/NNP Beckham/Beckham/NNP combined/combine/VBD the/the/DT two/two/CD in/in/IN a/a/DT complex/complex/NN ,/,/, $/$/$ 250/250/CD million/million/CD deal/deal/NN with/with/IN Major/Major/NNP League/League/NNP Soccer/Soccer/NNP and/and/CC its/its/PRP$ Los/Los/NNP Angeles/Angeles/NNP Galaxy/Galaxy/NNP franchise/franchise/NN that/that/WDT involves/involve/VBZ salary/salary/NN ,/,/, royalties/royalty/NNS and/and/CC merchandise/merchandise/NN ././. ","ROOT (ROOT-0, combined-3) compound (Beckham-2, David-1) nsubj (combined-3, Beckham-2) det (two-5, the-4) dobj (combined-3, two-5) case (complex-8, in-6) det (complex-8, a-7) nmod:in (two-5, complex-8) punct (complex-8, ,-9) nummod (deal-13, $-10) compound (million-12, 250-11) nummod ($-10, million-12) appos (complex-8, deal-13) case (Soccer-17, with-14) compound (Soccer-17, Major-15) compound (Soccer-17, League-16) nmod:with (combined-3, Soccer-17) cc (Soccer-17, and-18) nmod:poss (franchise-23, its-19) compound (franchise-23, Los-20) compound (franchise-23, Angeles-21) compound (franchise-23, Galaxy-22) nmod:with (combined-3, franchise-23) conj:and (Soccer-17, franchise-23) nsubj (involves-25, franchise-23) ref (franchise-23, that-24) acl:relcl (franchise-23, involves-25) dobj (involves-25, salary-26) punct (salary-26, ,-27) dobj (involves-25, royalties-28) conj:and (salary-26, royalties-28) cc (salary-26, and-29) dobj (involves-25, merchandise-30) conj:and (salary-26, merchandise-30) punct (combined-3, .-31) ",merchandise,30,"dobj (involves-25, merchandise-30) conj:and (salary-26, merchandise-30) ","salary , royalties and merchandise .",NN,[],involves-25,involve,VBZ,object,[],[],[],,[],[],[],[],[],[],"[('and', 'salary', 26)]",['and'],[salary-26],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,singular,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2009.txt_3.csv,0,0,0,0,unknown,,,,
"It was partly a victim of the recession , and came to a halt even though attendance , television ratings and merchandise sale had increased the previous year .","It/it/PRP was/be/VBD partly/partly/RB a/a/DT victim/victim/NN of/of/IN the/the/DT recession/recession/NN ,/,/, and/and/CC came/come/VBD to/to/TO a/a/DT halt/halt/NN even/even/RB though/though/IN attendance/attendance/NN ,/,/, television/television/NN ratings/rating/NNS and/and/CC merchandise/merchandise/NN sale/sale/NN had/have/VBD increased/increase/VBN the/the/DT previous/previous/JJ year/year/NN ././. ","ROOT (ROOT-0, victim-5) nsubj (victim-5, It-1) nsubj (came-11, It-1) cop (victim-5, was-2) advmod (victim-5, partly-3) det (victim-5, a-4) case (recession-8, of-6) det (recession-8, the-7) nmod:of (victim-5, recession-8) punct (victim-5, ,-9) cc (victim-5, and-10) conj:and (victim-5, came-11) case (halt-14, to-12) det (halt-14, a-13) nmod:to (came-11, halt-14) advmod (increased-25, even-15) mark (increased-25, though-16) compound (ratings-20, attendance-17) punct (ratings-20, ,-18) dep (ratings-20, television-19) nsubj (increased-25, ratings-20) cc (ratings-20, and-21) compound (sale-23, merchandise-22) conj:and (ratings-20, sale-23) nsubj (increased-25, sale-23) aux (increased-25, had-24) advcl:though (came-11, increased-25) det (year-28, the-26) amod (year-28, previous-27) nmod:tmod (increased-25, year-28) punct (victim-5, .-29) ",merchandise,22,"compound (sale-23, merchandise-22) ","attendance , television ratings and merchandise sale had increased the previous",NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['sale'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2009.txt_3.csv,0,0,0,0,unknown,,,,
"# A recent visit to the sprawling 7,000-square-foot store , which was featured on the TV show '' The Real Housewives of Atlanta , '' found it closed and with no merchandise inside .","#/#/# A/a/DT recent/recent/JJ visit/visit/NN to/to/TO the/the/DT sprawling/sprawling/JJ 7,000-square-foot/7,000-square-foot/JJ store/store/NN ,/,/, which/which/WDT was/be/VBD featured/feature/VBN on/on/IN the/the/DT TV/tv/NN show/show/NN ''/''/'' The/the/DT Real/real/JJ Housewives/housewife/NNS of/of/IN Atlanta/Atlanta/NNP ,/,/, ''/''/'' found/find/VBD it/it/PRP closed/close/VBD and/and/CC with/with/IN no/no/DT merchandise/merchandise/NN inside/inside/IN ././. ","ROOT (ROOT-0, found-26) dep (found-26, #-1) det (visit-4, A-2) amod (visit-4, recent-3) nsubjpass (featured-13, visit-4) nsubj (found-26, visit-4) case (store-9, to-5) det (store-9, the-6) amod (store-9, sprawling-7) amod (store-9, 7,000-square-foot-8) nmod:to (visit-4, store-9) punct (visit-4, ,-10) ref (visit-4, which-11) auxpass (featured-13, was-12) acl:relcl (visit-4, featured-13) case (show-17, on-14) det (show-17, the-15) compound (show-17, TV-16) nmod:on (featured-13, show-17) punct (show-17, ''-18) det (Housewives-21, The-19) amod (Housewives-21, Real-20) dobj (featured-13, Housewives-21) case (Atlanta-23, of-22) nmod:of (Housewives-21, Atlanta-23) punct (visit-4, ,-24) punct (visit-4, ''-25) nsubj (closed-28, it-27) ccomp (found-26, closed-28) cc (closed-28, and-29) case (merchandise-32, with-30) neg (merchandise-32, no-31) ccomp (found-26, merchandise-32) conj:and (closed-28, merchandise-32) nmod (merchandise-32, inside-33) punct (found-26, .-34) ",merchandise,32,"case (merchandise-32, with-30) neg (merchandise-32, no-31) ccomp (found-26, merchandise-32) conj:and (closed-28, merchandise-32) nmod (merchandise-32, inside-33) ",it closed and with no merchandise inside .,NN,['no'],,,,,[],[],[],,"[('', 'inside', 33)]",[''],['inside'],[],[],[],"[('and', 'closed', 28)]",['and'],[closed-28],[],[],[],,,,,,,,,,,,,,[],[],[],['with'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2009.txt_3.csv,0,0,0,0,unknown,,,,
"He gets buzzed in , '' then they bum rush the store , '' she said , and run out with thousands of dollars of merchandise .","He/he/PRP gets/get/VBZ buzzed/buzz/VBN in/in/IN ,/,/, ''/''/'' then/then/RB they/they/PRP bum/bum/VBP rush/rush/NN the/the/DT store/store/NN ,/,/, ''/''/'' she/she/PRP said/say/VBD ,/,/, and/and/CC run/run/VB out/out/RP with/with/IN thousands/thousand/NNS of/of/IN dollars/dollar/NNS of/of/IN merchandise/merchandise/NN ././. ","ROOT (ROOT-0, said-16) nsubjpass (buzzed-3, He-1) auxpass (buzzed-3, gets-2) ccomp (said-16, buzzed-3) nmod (buzzed-3, in-4) punct (said-16, ,-5) punct (said-16, ''-6) advmod (bum-9, then-7) nsubj (bum-9, they-8) parataxis (said-16, bum-9) nsubj (store-12, rush-10) det (store-12, the-11) xcomp (bum-9, store-12) punct (said-16, ,-13) punct (said-16, ''-14) nsubj (said-16, she-15) nsubj (run-19, she-15) punct (said-16, ,-17) cc (said-16, and-18) conj:and (said-16, run-19) compound:prt (run-19, out-20) case (thousands-22, with-21) det:qmod (dollars-24, thousands-22) mwe (thousands-22, of-23) nmod (run-19, dollars-24) case (merchandise-26, of-25) nmod:of (dollars-24, merchandise-26) punct (said-16, .-27) ",merchandise,26,"case (merchandise-26, of-25) nmod:of (dollars-24, merchandise-26) ",with thousands of dollars of merchandise .,NN,[],,,,,[],[],[],,"[('of', 'dollars', 24)]",['of'],[],['dollars'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2009.txt_3.csv,0,0,0,0,unknown,,,,
Here is a question for the management team of Best Buy that is pushing this green philosophy : Where is the majority of the merchandise that stocks the shelves of your stores produced ?,Here/here/RB is/be/VBZ a/a/DT question/question/NN for/for/IN the/the/DT management/management/NN team/team/NN of/of/IN Best/best/NN Buy/buy/VB that/that/DT is/be/VBZ pushing/push/VBG this/this/DT green/green/JJ philosophy/philosophy/NN :/:/: Where/where/WRB is/be/VBZ the/the/DT majority/majority/NN of/of/IN the/the/DT merchandise/merchandise/NN that/that/IN stocks/stock/NNS the/the/DT shelves/shelf/NNS of/of/IN your/you/PRP$ stores/store/NNS produced/produce/VBN ?/?/. ,"ROOT (ROOT-0, question-4) advmod (question-4, Here-1) cop (question-4, is-2) det (question-4, a-3) mark (Buy-11, for-5) det (team-8, the-6) compound (team-8, management-7) nsubj (Buy-11, team-8) case (Best-10, of-9) nmod:of (team-8, Best-10) dep (question-4, Buy-11) nsubj (pushing-14, that-12) aux (pushing-14, is-13) ccomp (Buy-11, pushing-14) det (philosophy-17, this-15) amod (philosophy-17, green-16) dobj (pushing-14, philosophy-17) punct (philosophy-17, :-18) advmod (is-20, Where-19) dep (philosophy-17, is-20) det (majority-22, the-21) nsubj (is-20, majority-22) case (merchandise-25, of-23) det (merchandise-25, the-24) nmod:of (majority-22, merchandise-25) mark (produced-33, that-26) nsubj (produced-33, stocks-27) det (shelves-29, the-28) dep (stocks-27, shelves-29) case (stores-32, of-30) nmod:poss (stores-32, your-31) nmod:of (stocks-27, stores-32) dep (merchandise-25, produced-33) punct (is-20, ?-34) ",merchandise,25,"case (merchandise-25, of-23) det (merchandise-25, the-24) nmod:of (majority-22, merchandise-25) dep (merchandise-25, produced-33) ",is the majority of the merchandise that stocks the shelves of,NN,[],,,,,[],[],[],,"[('of', 'majority', 22)]",['of'],[],['majority'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2009.txt_4.csv,0,0,0,0,unknown,the,non-Denumerator,the,
Hamilton likes to take her clients there because of the quality of the merchandise -- and because the air conditioning offers some respite from Istanbul 's summer heat .,Hamilton/Hamilton/NNP likes/like/VBZ to/to/TO take/take/VB her/she/PRP$ clients/client/NNS there/there/RB because/because/IN of/of/IN the/the/DT quality/quality/NN of/of/IN the/the/DT merchandise/merchandise/NN --/--/: and/and/CC because/because/IN the/the/DT air/air/NN conditioning/conditioning/NN offers/offer/VBZ some/some/DT respite/respite/NN from/from/IN Istanbul/Istanbul/NNP 's/'s/POS summer/summer/NN heat/heat/NN ././. ,"ROOT (ROOT-0, likes-2) nsubj (likes-2, Hamilton-1) nsubj:xsubj (take-4, Hamilton-1) mark (take-4, to-3) xcomp (likes-2, take-4) nmod:poss (clients-6, her-5) dobj (take-4, clients-6) advmod (take-4, there-7) case (quality-11, because-8) case (quality-11, of-9) det (quality-11, the-10) advcl:of (take-4, quality-11) case (merchandise-14, of-12) det (merchandise-14, the-13) nmod:of (quality-11, merchandise-14) punct (quality-11, ---15) cc (quality-11, and-16) mark (offers-21, because-17) det (conditioning-20, the-18) compound (conditioning-20, air-19) nsubj (offers-21, conditioning-20) advcl:of (take-4, offers-21) conj:and (quality-11, offers-21) det (respite-23, some-22) dobj (offers-21, respite-23) case (heat-28, from-24) nmod:poss (heat-28, Istanbul-25) case (Istanbul-25, 's-26) compound (heat-28, summer-27) nmod:from (offers-21, heat-28) punct (likes-2, .-29) ",merchandise,14,"case (merchandise-14, of-12) det (merchandise-14, the-13) nmod:of (quality-11, merchandise-14) ",of the quality of the merchandise -- and because the air,NN,[],,,,,[],[],[],,"[('of', 'quality', 11)]",['of'],[],['quality'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2009.txt_4.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"# COUNTY THRIFT SHOP SALE , everything in the shop , including clothing , housewares , jewelry , knickknacks and pictures , with the exception of consignment merchandise , will be half-price .","#/#/# COUNTY/COUNTY/NNP THRIFT/THRIFT/NNP SHOP/SHOP/NNP SALE/SALE/NNP ,/,/, everything/everything/NN in/in/IN the/the/DT shop/shop/NN ,/,/, including/include/VBG clothing/clothing/NN ,/,/, housewares/houseware/NNS ,/,/, jewelry/jewelry/NN ,/,/, knickknacks/knickknack/NNS and/and/CC pictures/picture/NNS ,/,/, with/with/IN the/the/DT exception/exception/NN of/of/IN consignment/consignment/NN merchandise/merchandise/NN ,/,/, will/will/MD be/be/VB half-price/half-price/NN ././. ","ROOT (ROOT-0, half-price-32) dep (SALE-5, #-1) compound (SALE-5, COUNTY-2) compound (SALE-5, THRIFT-3) compound (SALE-5, SHOP-4) nmod (half-price-32, SALE-5) punct (half-price-32, ,-6) nsubj (half-price-32, everything-7) case (shop-10, in-8) det (shop-10, the-9) nmod:in (everything-7, shop-10) punct (everything-7, ,-11) case (clothing-13, including-12) nmod:including (everything-7, clothing-13) punct (clothing-13, ,-14) appos (clothing-13, housewares-15) punct (clothing-13, ,-16) appos (clothing-13, jewelry-17) punct (clothing-13, ,-18) appos (clothing-13, knickknacks-19) cc (knickknacks-19, and-20) appos (clothing-13, pictures-21) conj:and (knickknacks-19, pictures-21) punct (clothing-13, ,-22) case (exception-25, with-23) det (exception-25, the-24) nmod:with (clothing-13, exception-25) case (merchandise-28, of-26) compound (merchandise-28, consignment-27) nmod:of (exception-25, merchandise-28) punct (everything-7, ,-29) aux (half-price-32, will-30) cop (half-price-32, be-31) punct (half-price-32, .-33) ",merchandise,28,"case (merchandise-28, of-26) compound (merchandise-28, consignment-27) nmod:of (exception-25, merchandise-28) ","with the exception of consignment merchandise , will be half-price .",NN,[],,,,,[],[],[],,"[('of', 'exception', 25)]",['of'],[],['exception'],[],[],[],[],[],[],['consignment'],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2009.txt_4.csv,0,0,0,0,unknown,,,,
"NBA games and programming are available on 51 television and digital media outlets in China and NBA merchandise is sold in about 30,000 retail locations there .","NBA/NBA/NNP games/game/NNS and/and/CC programming/programming/NN are/be/VBP available/available/JJ on/on/IN 51/51/CD television/television/NN and/and/CC digital/digital/JJ media/media/NNS outlets/outlet/NNS in/in/IN China/China/NNP and/and/CC NBA/NBA/NNP merchandise/merchandise/NN is/be/VBZ sold/sell/VBN in/in/IN about/about/IN 30,000/30,000/CD retail/retail/JJ locations/location/NNS there/there/RB ././. ","ROOT (ROOT-0, available-6) dep (games-2, NBA-1) nsubj (available-6, games-2) cc (games-2, and-3) conj:and (games-2, programming-4) nsubj (available-6, programming-4) cop (available-6, are-5) case (television-9, on-7) nummod (television-9, 51-8) nmod:on (available-6, television-9) cc (television-9, and-10) amod (outlets-13, digital-11) compound (outlets-13, media-12) nmod:on (available-6, outlets-13) conj:and (television-9, outlets-13) case (China-15, in-14) nmod:in (television-9, China-15) cc (available-6, and-16) compound (merchandise-18, NBA-17) nsubjpass (sold-20, merchandise-18) auxpass (sold-20, is-19) conj:and (available-6, sold-20) case (locations-25, in-21) case (locations-25, about-22) nummod (locations-25, 30,000-23) amod (locations-25, retail-24) nmod:about (sold-20, locations-25) advmod (sold-20, there-26) punct (available-6, .-27) ",merchandise,18,"compound (merchandise-18, NBA-17) nsubjpass (sold-20, merchandise-18) ","outlets in China and NBA merchandise is sold in about 30,000",NN,[],sold-20,sell,VBN,passive,['there'],[],[],,[],[],[],[],[],[],[],[],[],[],['NBA'],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2009.txt_4.csv,0,0,0,0,unknown,,,,
"You say , ' Fernando , I want you to go to Thailand , I know you can get merchandise for less money .","You/you/PRP say/say/VBP ,/,/, '/'/'' Fernando/Fernando/NNP ,/,/, I/I/PRP want/want/VBP you/you/PRP to/to/TO go/go/VB to/to/TO Thailand/Thailand/NNP ,/,/, I/I/PRP know/know/VBP you/you/PRP can/can/MD get/get/VB merchandise/merchandise/NN for/for/IN less/less/JJR money/money/NN ././. ","ROOT (ROOT-0, say-2) nsubj (say-2, You-1) punct (say-2, ,-3) punct (say-2, '-4) nsubj (want-8, Fernando-5) punct (want-8, ,-6) nsubj (want-8, I-7) dep (say-2, want-8) dobj (want-8, you-9) nsubj:xsubj (go-11, you-9) mark (go-11, to-10) xcomp (want-8, go-11) case (Thailand-13, to-12) nmod:to (go-11, Thailand-13) punct (say-2, ,-14) nsubj (know-16, I-15) parataxis (say-2, know-16) nsubj (get-19, you-17) aux (get-19, can-18) ccomp (know-16, get-19) dobj (get-19, merchandise-20) case (money-23, for-21) amod (money-23, less-22) nmod:for (get-19, money-23) punct (say-2, .-24) ",merchandise,20,"dobj (get-19, merchandise-20) ",I know you can get merchandise for less money .,NN,[],get-19,get,VB,object,[],[],['can'],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],can,[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2010.txt_1.csv,0,0,0,0,unknown,,,,
